offset,length,experts,stream_class,profile,residual_gain,pack_id,status
833333,97,oracle+donor_profile,xml,0,0.25,189151,oracle_only
833433,128,oracle+donor_profile,xml,0,0.25,189152,oracle_only
833564,128,oracle+donor_profile,xml,0,0.25,189153,oracle_only
833695,128,oracle+donor_profile,xml,0,0.25,189154,oracle_only
833826,97,oracle+donor_profile,xml,0,0.25,189155,oracle_only
833926,110,oracle+donor_profile,xml,0,0.25,189156,oracle_only
834039,97,oracle+donor_profile,xml,0,0.25,189157,oracle_only
834139,127,oracle+donor_profile,xml,0,0.25,189158,oracle_only
834269,127,oracle+donor_profile,xml,0,0.25,189159,oracle_only
834399,127,oracle+donor_profile,xml,0,0.25,189160,oracle_only
834529,97,oracle+donor_profile,xml,0,0.25,189161,oracle_only
834629,127,oracle+donor_profile,xml,0,0.25,189162,oracle_only
834759,127,oracle+donor_profile,xml,0,0.25,189163,oracle_only
834889,127,oracle+donor_profile,xml,0,0.25,189164,oracle_only
835019,97,oracle+donor_profile,xml,0,0.25,189165,oracle_only
835119,121,oracle+donor_profile,xml,0,0.25,189166,oracle_only
835243,120,oracle+donor_profile,xml,0,0.25,189167,oracle_only
835366,123,oracle+donor_profile,xml,0,0.25,189168,oracle_only
835492,85,oracle+donor_profile,xml,0,0.25,189169,oracle_only
835580,122,oracle+donor_profile,xml,0,0.25,189170,oracle_only
835705,122,oracle+donor_profile,xml,0,0.25,189171,oracle_only
835830,128,oracle+donor_profile,xml,0,0.25,189172,oracle_only
835961,128,oracle+donor_profile,xml,0,0.25,189173,oracle_only
836092,117,oracle+donor_profile,xml,0,0.25,189174,oracle_only
836212,121,oracle+donor_profile,xml,0,0.25,189175,oracle_only
836336,123,oracle+donor_profile,xml,0,0.25,189176,oracle_only
836462,137,oracle+donor_profile,xml,0,0.25,189177,oracle_only
836602,137,oracle+donor_profile,xml,0,0.25,189178,oracle_only
836742,127,oracle+donor_profile,xml,0,0.25,189179,oracle_only
836872,127,oracle+donor_profile,xml,0,0.25,189180,oracle_only
837002,82,oracle+donor_profile,xml,0,0.25,189181,oracle_only
837087,127,oracle+donor_profile,xml,0,0.25,189182,oracle_only
837217,97,oracle+donor_profile,xml,0,0.25,189183,oracle_only
837317,126,oracle+donor_profile,xml,0,0.25,189184,oracle_only
837446,126,oracle+donor_profile,xml,0,0.25,189185,oracle_only
837575,86,oracle+donor_profile,xml,0,0.25,189186,oracle_only
837664,137,oracle+donor_profile,xml,0,0.25,189187,oracle_only
837804,137,oracle+donor_profile,xml,0,0.25,189188,oracle_only
837944,137,oracle+donor_profile,xml,0,0.25,189189,oracle_only
838084,126,oracle+donor_profile,xml,0,0.25,189190,oracle_only
838213,126,oracle+donor_profile,xml,0,0.25,189191,oracle_only
838342,128,oracle+donor_profile,xml,0,0.25,189192,oracle_only
838473,126,oracle+donor_profile,xml,0,0.25,189193,oracle_only
838602,111,oracle+donor_profile,xml,0,0.25,189194,oracle_only
838716,104,oracle+donor_profile,xml,0,0.25,189195,oracle_only
838823,117,oracle+donor_profile,xml,0,0.25,189196,oracle_only
838943,113,oracle+donor_profile,xml,0,0.25,189197,oracle_only
839059,128,oracle+donor_profile,xml,0,0.25,189198,oracle_only
839190,110,oracle+donor_profile,xml,0,0.25,189199,oracle_only
839303,99,oracle+donor_profile,xml,0,0.25,189200,oracle_only
839405,121,oracle+donor_profile,xml,0,0.25,189201,oracle_only
839529,113,oracle+donor_profile,xml,0,0.25,189202,oracle_only
839645,115,oracle+donor_profile,xml,0,0.25,189203,oracle_only
839763,116,oracle+donor_profile,xml,0,0.25,189204,oracle_only
839882,126,oracle+donor_profile,xml,0,0.25,189205,oracle_only
840011,125,oracle+donor_profile,xml,0,0.25,189206,oracle_only
840139,126,oracle+donor_profile,xml,0,0.25,189207,oracle_only
840268,130,oracle+donor_profile,xml,0,0.25,189208,oracle_only
840401,110,oracle+donor_profile,xml,0,0.25,189209,oracle_only
840514,132,oracle+donor_profile,xml,0,0.25,189210,oracle_only
840649,127,oracle+donor_profile,xml,0,0.25,189211,oracle_only
840779,107,oracle+donor_profile,xml,0,0.25,189212,oracle_only
840889,175,oracle+donor_profile,xml,0,0.25,189213,oracle_only
841067,130,oracle+donor_profile,xml,0,0.25,189214,oracle_only
841200,105,oracle+donor_profile,xml,0,0.25,189215,oracle_only
841308,96,oracle+donor_profile,xml,0,0.25,189216,oracle_only
841407,136,oracle+donor_profile,xml,0,0.25,189217,oracle_only
841546,144,oracle+donor_profile,xml,0,0.25,189218,oracle_only
841693,143,oracle+donor_profile,xml,0,0.25,189219,oracle_only
841839,137,oracle+donor_profile,xml,0,0.25,189220,oracle_only
841979,118,oracle+donor_profile,xml,0,0.25,189221,oracle_only
842100,140,oracle+donor_profile,xml,0,0.25,189222,oracle_only
842243,139,oracle+donor_profile,xml,0,0.25,189223,oracle_only
842385,88,oracle+donor_profile,xml,0,0.25,189224,oracle_only
842476,101,oracle+donor_profile,xml,0,0.25,189225,oracle_only
842580,136,oracle+donor_profile,xml,0,0.25,189226,oracle_only
842719,144,oracle+donor_profile,xml,0,0.25,189227,oracle_only
842866,167,oracle+donor_profile,xml,0,0.25,189228,oracle_only
843036,103,oracle+donor_profile,xml,0,0.25,189229,oracle_only
843142,162,oracle+donor_profile,xml,0,0.25,189230,oracle_only
843307,124,oracle+donor_profile,xml,0,0.25,189231,oracle_only
843434,124,oracle+donor_profile,xml,0,0.25,189232,oracle_only
843561,124,oracle+donor_profile,xml,0,0.25,189233,oracle_only
843688,132,oracle+donor_profile,xml,0,0.25,189234,oracle_only
843823,101,oracle+donor_profile,xml,0,0.25,189235,oracle_only
843927,134,oracle+donor_profile,xml,0,0.25,189236,oracle_only
844064,89,oracle+donor_profile,xml,0,0.25,189237,oracle_only
844156,137,oracle+donor_profile,xml,0,0.25,189238,oracle_only
844296,98,oracle+donor_profile,xml,0,0.25,189239,oracle_only
844397,115,oracle+donor_profile,xml,0,0.25,189240,oracle_only
844515,127,oracle+donor_profile,xml,0,0.25,189241,oracle_only
844645,84,oracle+donor_profile,xml,0,0.25,189242,oracle_only
844732,130,oracle+donor_profile,xml,0,0.25,189243,oracle_only
844865,136,oracle+donor_profile,xml,0,0.25,189244,oracle_only
845004,121,oracle+donor_profile,xml,0,0.25,189245,oracle_only
845128,108,oracle+donor_profile,xml,0,0.25,189246,oracle_only
845239,83,oracle+donor_profile,xml,0,0.25,189247,oracle_only
845325,82,oracle+donor_profile,xml,0,0.25,189248,oracle_only
845410,98,oracle+donor_profile,xml,0,0.25,189249,oracle_only
845511,148,oracle+donor_profile,xml,0,0.25,189250,oracle_only
845662,84,oracle+donor_profile,xml,0,0.25,189251,oracle_only
845749,83,oracle+donor_profile,xml,0,0.25,189252,oracle_only
845835,86,oracle+donor_profile,xml,0,0.25,189253,oracle_only
845924,137,oracle+donor_profile,xml,0,0.25,189254,oracle_only
846064,108,oracle+donor_profile,xml,0,0.25,189255,oracle_only
846175,87,oracle+donor_profile,xml,0,0.25,189256,oracle_only
846265,136,oracle+donor_profile,xml,0,0.25,189257,oracle_only
846404,122,oracle+donor_profile,xml,0,0.25,189258,oracle_only
846529,79,oracle+donor_profile,xml,0,0.25,189259,oracle_only
846611,137,oracle+donor_profile,xml,0,0.25,189260,oracle_only
846751,107,oracle+donor_profile,xml,0,0.25,189261,oracle_only
846861,125,oracle+donor_profile,xml,0,0.25,189262,oracle_only
846989,143,oracle+donor_profile,xml,0,0.25,189263,oracle_only
847135,141,oracle+donor_profile,xml,0,0.25,189264,oracle_only
847279,136,oracle+donor_profile,xml,0,0.25,189265,oracle_only
847418,124,oracle+donor_profile,xml,0,0.25,189266,oracle_only
847545,98,oracle+donor_profile,xml,0,0.25,189267,oracle_only
847646,136,oracle+donor_profile,xml,0,0.25,189268,oracle_only
847785,122,oracle+donor_profile,xml,0,0.25,189269,oracle_only
847910,96,oracle+donor_profile,xml,0,0.25,189270,oracle_only
848009,108,oracle+donor_profile,xml,0,0.25,189271,oracle_only
848120,103,oracle+donor_profile,xml,0,0.25,189272,oracle_only
848226,108,oracle+donor_profile,xml,0,0.25,189273,oracle_only
848337,122,oracle+donor_profile,xml,0,0.25,189274,oracle_only
848462,85,oracle+donor_profile,xml,0,0.25,189275,oracle_only
848550,158,oracle+donor_profile,xml,0,0.25,189276,oracle_only
848711,121,oracle+donor_profile,xml,0,0.25,189277,oracle_only
848835,92,oracle+donor_profile,xml,0,0.25,189278,oracle_only
848930,124,oracle+donor_profile,xml,0,0.25,189279,oracle_only
849057,118,oracle+donor_profile,xml,0,0.25,189280,oracle_only
849178,117,oracle+donor_profile,xml,0,0.25,189281,oracle_only
849298,128,oracle+donor_profile,xml,0,0.25,189282,oracle_only
849429,95,oracle+donor_profile,xml,0,0.25,189283,oracle_only
849527,100,oracle+donor_profile,xml,0,0.25,189284,oracle_only
849630,125,oracle+donor_profile,xml,0,0.25,189285,oracle_only
849758,120,oracle+donor_profile,xml,0,0.25,189286,oracle_only
849881,126,oracle+donor_profile,xml,0,0.25,189287,oracle_only
850010,126,oracle+donor_profile,xml,0,0.25,189288,oracle_only
850139,126,oracle+donor_profile,xml,0,0.25,189289,oracle_only
850268,128,oracle+donor_profile,xml,0,0.25,189290,oracle_only
850399,95,oracle+donor_profile,xml,0,0.25,189291,oracle_only
850497,125,oracle+donor_profile,xml,0,0.25,189292,oracle_only
850625,100,oracle+donor_profile,xml,0,0.25,189293,oracle_only
850728,126,oracle+donor_profile,xml,0,0.25,189294,oracle_only
850857,126,oracle+donor_profile,xml,0,0.25,189295,oracle_only
850986,126,oracle+donor_profile,xml,0,0.25,189296,oracle_only
851115,117,oracle+donor_profile,xml,0,0.25,189297,oracle_only
851235,124,oracle+donor_profile,xml,0,0.25,189298,oracle_only
851362,124,oracle+donor_profile,xml,0,0.25,189299,oracle_only
851489,124,oracle+donor_profile,xml,0,0.25,189300,oracle_only
851616,124,oracle+donor_profile,xml,0,0.25,189301,oracle_only
851743,124,oracle+donor_profile,xml,0,0.25,189302,oracle_only
851870,88,oracle+donor_profile,xml,0,0.25,189303,oracle_only
851961,130,oracle+donor_profile,xml,0,0.25,189304,oracle_only
852094,124,oracle+donor_profile,xml,0,0.25,189305,oracle_only
852221,124,oracle+donor_profile,xml,0,0.25,189306,oracle_only
852348,121,oracle+donor_profile,xml,0,0.25,189307,oracle_only
852472,121,oracle+donor_profile,xml,0,0.25,189308,oracle_only
852596,124,oracle+donor_profile,xml,0,0.25,189309,oracle_only
852723,116,oracle+donor_profile,xml,0,0.25,189310,oracle_only
852842,121,oracle+donor_profile,xml,0,0.25,189311,oracle_only
852966,124,oracle+donor_profile,xml,0,0.25,189312,oracle_only
853093,124,oracle+donor_profile,xml,0,0.25,189313,oracle_only
853220,121,oracle+donor_profile,xml,0,0.25,189314,oracle_only
853344,124,oracle+donor_profile,xml,0,0.25,189315,oracle_only
853471,124,oracle+donor_profile,xml,0,0.25,189316,oracle_only
853598,124,oracle+donor_profile,xml,0,0.25,189317,oracle_only
853725,121,oracle+donor_profile,xml,0,0.25,189318,oracle_only
853849,124,oracle+donor_profile,xml,0,0.25,189319,oracle_only
853976,124,oracle+donor_profile,xml,0,0.25,189320,oracle_only
854103,124,oracle+donor_profile,xml,0,0.25,189321,oracle_only
854230,121,oracle+donor_profile,xml,0,0.25,189322,oracle_only
854354,121,oracle+donor_profile,xml,0,0.25,189323,oracle_only
854478,114,oracle+donor_profile,xml,0,0.25,189324,oracle_only
854595,116,oracle+donor_profile,xml,0,0.25,189325,oracle_only
854714,125,oracle+donor_profile,xml,0,0.25,189326,oracle_only
854842,103,oracle+donor_profile,xml,0,0.25,189327,oracle_only
854948,96,oracle+donor_profile,xml,0,0.25,189328,oracle_only
855047,103,oracle+donor_profile,xml,0,0.25,189329,oracle_only
855153,135,oracle+donor_profile,xml,0,0.25,189330,oracle_only
855291,105,oracle+donor_profile,xml,0,0.25,189331,oracle_only
855399,78,oracle+donor_profile,xml,0,0.25,189332,oracle_only
855480,125,oracle+donor_profile,xml,0,0.25,189333,oracle_only
855608,185,oracle+donor_profile,xml,0,0.25,189334,oracle_only
855796,116,oracle+donor_profile,xml,0,0.25,189335,oracle_only
855915,111,oracle+donor_profile,xml,0,0.25,189336,oracle_only
856029,89,oracle+donor_profile,xml,0,0.25,189337,oracle_only
856121,144,oracle+donor_profile,xml,0,0.25,189338,oracle_only
856268,172,oracle+donor_profile,xml,0,0.25,189339,oracle_only
856443,124,oracle+donor_profile,xml,0,0.25,189340,oracle_only
856570,90,oracle+donor_profile,xml,0,0.25,189341,oracle_only
856663,92,oracle+donor_profile,xml,0,0.25,189342,oracle_only
856758,86,oracle+donor_profile,xml,0,0.25,189343,oracle_only
856847,124,oracle+donor_profile,xml,0,0.25,189344,oracle_only
856974,118,oracle+donor_profile,xml,0,0.25,189345,oracle_only
857095,123,oracle+donor_profile,xml,0,0.25,189346,oracle_only
857221,116,oracle+donor_profile,xml,0,0.25,189347,oracle_only
857340,126,oracle+donor_profile,xml,0,0.25,189348,oracle_only
857469,124,oracle+donor_profile,xml,0,0.25,189349,oracle_only
857596,124,oracle+donor_profile,xml,0,0.25,189350,oracle_only
857723,112,oracle+donor_profile,xml,0,0.25,189351,oracle_only
857838,124,oracle+donor_profile,xml,0,0.25,189352,oracle_only
857965,126,oracle+donor_profile,xml,0,0.25,189353,oracle_only
858094,124,oracle+donor_profile,xml,0,0.25,189354,oracle_only
858221,127,oracle+donor_profile,xml,0,0.25,189355,oracle_only
858351,124,oracle+donor_profile,xml,0,0.25,189356,oracle_only
858478,126,oracle+donor_profile,xml,0,0.25,189357,oracle_only
858607,124,oracle+donor_profile,xml,0,0.25,189358,oracle_only
858734,124,oracle+donor_profile,xml,0,0.25,189359,oracle_only
858861,124,oracle+donor_profile,xml,0,0.25,189360,oracle_only
858988,124,oracle+donor_profile,xml,0,0.25,189361,oracle_only
859115,134,oracle+donor_profile,xml,0,0.25,189362,oracle_only
859252,121,oracle+donor_profile,xml,0,0.25,189363,oracle_only
859376,99,oracle+donor_profile,xml,0,0.25,189364,oracle_only
859478,146,oracle+donor_profile,xml,0,0.25,189365,oracle_only
859627,124,oracle+donor_profile,xml,0,0.25,189366,oracle_only
859754,124,oracle+donor_profile,xml,0,0.25,189367,oracle_only
859881,110,oracle+donor_profile,xml,0,0.25,189368,oracle_only
859994,124,oracle+donor_profile,xml,0,0.25,189369,oracle_only
860121,124,oracle+donor_profile,xml,0,0.25,189370,oracle_only
860248,124,oracle+donor_profile,xml,0,0.25,189371,oracle_only
860375,127,oracle+donor_profile,xml,0,0.25,189372,oracle_only
860505,124,oracle+donor_profile,xml,0,0.25,189373,oracle_only
860632,124,oracle+donor_profile,xml,0,0.25,189374,oracle_only
860759,121,oracle+donor_profile,xml,0,0.25,189375,oracle_only
860883,114,oracle+donor_profile,xml,0,0.25,189376,oracle_only
861000,128,oracle+donor_profile,xml,0,0.25,189377,oracle_only
861131,124,oracle+donor_profile,xml,0,0.25,189378,oracle_only
861258,124,oracle+donor_profile,xml,0,0.25,189379,oracle_only
861385,124,oracle+donor_profile,xml,0,0.25,189380,oracle_only
861512,124,oracle+donor_profile,xml,0,0.25,189381,oracle_only
861639,122,oracle+donor_profile,xml,0,0.25,189382,oracle_only
861764,122,oracle+donor_profile,xml,0,0.25,189383,oracle_only
861889,121,oracle+donor_profile,xml,0,0.25,189384,oracle_only
862013,126,oracle+donor_profile,xml,0,0.25,189385,oracle_only
862142,121,oracle+donor_profile,xml,0,0.25,189386,oracle_only
862266,121,oracle+donor_profile,xml,0,0.25,189387,oracle_only
862390,124,oracle+donor_profile,xml,0,0.25,189388,oracle_only
862517,124,oracle+donor_profile,xml,0,0.25,189389,oracle_only
862644,121,oracle+donor_profile,xml,0,0.25,189390,oracle_only
862768,124,oracle+donor_profile,xml,0,0.25,189391,oracle_only
862895,124,oracle+donor_profile,xml,0,0.25,189392,oracle_only
863022,124,oracle+donor_profile,xml,0,0.25,189393,oracle_only
863149,124,oracle+donor_profile,xml,0,0.25,189394,oracle_only
863276,124,oracle+donor_profile,xml,0,0.25,189395,oracle_only
863403,121,oracle+donor_profile,xml,0,0.25,189396,oracle_only
863527,124,oracle+donor_profile,xml,0,0.25,189397,oracle_only
863654,97,oracle+donor_profile,xml,0,0.25,189398,oracle_only
863754,126,oracle+donor_profile,xml,0,0.25,189399,oracle_only
863883,96,oracle+donor_profile,xml,0,0.25,189400,oracle_only
863982,136,oracle+donor_profile,xml,0,0.25,189401,oracle_only
864121,112,oracle+donor_profile,xml,0,0.25,189402,oracle_only
864236,124,oracle+donor_profile,xml,0,0.25,189403,oracle_only
864363,124,oracle+donor_profile,xml,0,0.25,189404,oracle_only
864490,124,oracle+donor_profile,xml,0,0.25,189405,oracle_only
864617,124,oracle+donor_profile,xml,0,0.25,189406,oracle_only
864744,124,oracle+donor_profile,xml,0,0.25,189407,oracle_only
864871,132,oracle+donor_profile,xml,0,0.25,189408,oracle_only
865006,113,oracle+donor_profile,xml,0,0.25,189409,oracle_only
865122,152,oracle+donor_profile,xml,0,0.25,189410,oracle_only
865277,124,oracle+donor_profile,xml,0,0.25,189411,oracle_only
865404,121,oracle+donor_profile,xml,0,0.25,189412,oracle_only
865528,121,oracle+donor_profile,xml,0,0.25,189413,oracle_only
865652,124,oracle+donor_profile,xml,0,0.25,189414,oracle_only
865779,121,oracle+donor_profile,xml,0,0.25,189415,oracle_only
865903,96,oracle+donor_profile,xml,0,0.25,189416,oracle_only
866002,124,oracle+donor_profile,xml,0,0.25,189417,oracle_only
866129,124,oracle+donor_profile,xml,0,0.25,189418,oracle_only
866256,124,oracle+donor_profile,xml,0,0.25,189419,oracle_only
866383,124,oracle+donor_profile,xml,0,0.25,189420,oracle_only
866510,134,oracle+donor_profile,xml,0,0.25,189421,oracle_only
866647,124,oracle+donor_profile,xml,0,0.25,189422,oracle_only
866774,124,oracle+donor_profile,xml,0,0.25,189423,oracle_only
866901,124,oracle+donor_profile,xml,0,0.25,189424,oracle_only
867028,124,oracle+donor_profile,xml,0,0.25,189425,oracle_only
867155,124,oracle+donor_profile,xml,0,0.25,189426,oracle_only
867282,124,oracle+donor_profile,xml,0,0.25,189427,oracle_only
867409,124,oracle+donor_profile,xml,0,0.25,189428,oracle_only
867536,124,oracle+donor_profile,xml,0,0.25,189429,oracle_only
867663,121,oracle+donor_profile,xml,0,0.25,189430,oracle_only
867787,158,oracle+donor_profile,xml,0,0.25,189431,oracle_only
867948,121,oracle+donor_profile,xml,0,0.25,189432,oracle_only
868072,124,oracle+donor_profile,xml,0,0.25,189433,oracle_only
868199,121,oracle+donor_profile,xml,0,0.25,189434,oracle_only
868323,121,oracle+donor_profile,xml,0,0.25,189435,oracle_only
868447,121,oracle+donor_profile,xml,0,0.25,189436,oracle_only
868571,124,oracle+donor_profile,xml,0,0.25,189437,oracle_only
868698,121,oracle+donor_profile,xml,0,0.25,189438,oracle_only
868822,124,oracle+donor_profile,xml,0,0.25,189439,oracle_only
868949,124,oracle+donor_profile,xml,0,0.25,189440,oracle_only
869076,121,oracle+donor_profile,xml,0,0.25,189441,oracle_only
869200,121,oracle+donor_profile,xml,0,0.25,189442,oracle_only
869324,121,oracle+donor_profile,xml,0,0.25,189443,oracle_only
869448,121,oracle+donor_profile,xml,0,0.25,189444,oracle_only
869572,121,oracle+donor_profile,xml,0,0.25,189445,oracle_only
869696,121,oracle+donor_profile,xml,0,0.25,189446,oracle_only
869820,124,oracle+donor_profile,xml,0,0.25,189447,oracle_only
869947,122,oracle+donor_profile,xml,0,0.25,189448,oracle_only
870072,121,oracle+donor_profile,xml,0,0.25,189449,oracle_only
870196,124,oracle+donor_profile,xml,0,0.25,189450,oracle_only
870323,124,oracle+donor_profile,xml,0,0.25,189451,oracle_only
870450,121,oracle+donor_profile,xml,0,0.25,189452,oracle_only
870574,119,oracle+donor_profile,xml,0,0.25,189453,oracle_only
870696,124,oracle+donor_profile,xml,0,0.25,189454,oracle_only
870823,119,oracle+donor_profile,xml,0,0.25,189455,oracle_only
870945,121,oracle+donor_profile,xml,0,0.25,189456,oracle_only
871069,121,oracle+donor_profile,xml,0,0.25,189457,oracle_only
871193,132,oracle+donor_profile,xml,0,0.25,189458,oracle_only
871328,121,oracle+donor_profile,xml,0,0.25,189459,oracle_only
871452,149,oracle+donor_profile,xml,0,0.25,189460,oracle_only
871604,140,oracle+donor_profile,xml,0,0.25,189461,oracle_only
871747,137,oracle+donor_profile,xml,0,0.25,189462,oracle_only
871887,125,oracle+donor_profile,xml,0,0.25,189463,oracle_only
872015,125,oracle+donor_profile,xml,0,0.25,189464,oracle_only
872143,126,oracle+donor_profile,xml,0,0.25,189465,oracle_only
872272,139,oracle+donor_profile,xml,0,0.25,189466,oracle_only
872414,137,oracle+donor_profile,xml,0,0.25,189467,oracle_only
872554,133,oracle+donor_profile,xml,0,0.25,189468,oracle_only
872690,134,oracle+donor_profile,xml,0,0.25,189469,oracle_only
872827,112,oracle+donor_profile,xml,0,0.25,189470,oracle_only
872942,116,oracle+donor_profile,xml,0,0.25,189471,oracle_only
873061,132,oracle+donor_profile,xml,0,0.25,189472,oracle_only
873196,136,oracle+donor_profile,xml,0,0.25,189473,oracle_only
873335,136,oracle+donor_profile,xml,0,0.25,189474,oracle_only
873474,139,oracle+donor_profile,xml,0,0.25,189475,oracle_only
873616,136,oracle+donor_profile,xml,0,0.25,189476,oracle_only
873755,131,oracle+donor_profile,xml,0,0.25,189477,oracle_only
873889,146,oracle+donor_profile,xml,0,0.25,189478,oracle_only
874038,140,oracle+donor_profile,xml,0,0.25,189479,oracle_only
874181,139,oracle+donor_profile,xml,0,0.25,189480,oracle_only
874323,138,oracle+donor_profile,xml,0,0.25,189481,oracle_only
874464,133,oracle+donor_profile,xml,0,0.25,189482,oracle_only
874600,101,oracle+donor_profile,xml,0,0.25,189483,oracle_only
874704,134,oracle+donor_profile,xml,0,0.25,189484,oracle_only
874841,143,oracle+donor_profile,xml,0,0.25,189485,oracle_only
874987,114,oracle+donor_profile,xml,0,0.25,189486,oracle_only
875104,140,oracle+donor_profile,xml,0,0.25,189487,oracle_only
875247,139,oracle+donor_profile,xml,0,0.25,189488,oracle_only
875389,136,oracle+donor_profile,xml,0,0.25,189489,oracle_only
875528,136,oracle+donor_profile,xml,0,0.25,189490,oracle_only
875667,98,oracle+donor_profile,xml,0,0.25,189491,oracle_only
875768,134,oracle+donor_profile,xml,0,0.25,189492,oracle_only
875905,136,oracle+donor_profile,xml,0,0.25,189493,oracle_only
876044,140,oracle+donor_profile,xml,0,0.25,189494,oracle_only
876187,145,oracle+donor_profile,xml,0,0.25,189495,oracle_only
876335,143,oracle+donor_profile,xml,0,0.25,189496,oracle_only
876481,136,oracle+donor_profile,xml,0,0.25,189497,oracle_only
876620,133,oracle+donor_profile,xml,0,0.25,189498,oracle_only
876756,149,oracle+donor_profile,xml,0,0.25,189499,oracle_only
876908,155,oracle+donor_profile,xml,0,0.25,189500,oracle_only
877066,161,oracle+donor_profile,xml,0,0.25,189501,oracle_only
877230,152,oracle+donor_profile,xml,0,0.25,189502,oracle_only
877385,114,oracle+donor_profile,xml,0,0.25,189503,oracle_only
877502,129,oracle+donor_profile,xml,0,0.25,189504,oracle_only
877634,142,oracle+donor_profile,xml,0,0.25,189505,oracle_only
877779,149,oracle+donor_profile,xml,0,0.25,189506,oracle_only
877931,125,oracle+donor_profile,xml,0,0.25,189507,oracle_only
878059,157,oracle+donor_profile,xml,0,0.25,189508,oracle_only
878219,118,oracle+donor_profile,xml,0,0.25,189509,oracle_only
878340,108,oracle+donor_profile,xml,0,0.25,189510,oracle_only
878451,121,oracle+donor_profile,xml,0,0.25,189511,oracle_only
878575,111,oracle+donor_profile,xml,0,0.25,189512,oracle_only
878689,107,oracle+donor_profile,xml,0,0.25,189513,oracle_only
878799,159,oracle+donor_profile,xml,0,0.25,189514,oracle_only
878961,155,oracle+donor_profile,xml,0,0.25,189515,oracle_only
879119,128,oracle+donor_profile,xml,0,0.25,189516,oracle_only
879250,97,oracle+donor_profile,xml,0,0.25,189517,oracle_only
879350,125,oracle+donor_profile,xml,0,0.25,189518,oracle_only
879478,125,oracle+donor_profile,xml,0,0.25,189519,oracle_only
879606,126,oracle+donor_profile,xml,0,0.25,189520,oracle_only
879735,127,oracle+donor_profile,xml,0,0.25,189521,oracle_only
879865,127,oracle+donor_profile,xml,0,0.25,189522,oracle_only
879995,128,oracle+donor_profile,xml,0,0.25,189523,oracle_only
880126,106,oracle+donor_profile,xml,0,0.25,189524,oracle_only
880235,111,oracle+donor_profile,xml,0,0.25,189525,oracle_only
880349,85,oracle+donor_profile,xml,0,0.25,189526,oracle_only
880437,97,oracle+donor_profile,xml,0,0.25,189527,oracle_only
880537,141,oracle+donor_profile,xml,0,0.25,189528,oracle_only
880681,98,oracle+donor_profile,xml,0,0.25,189529,oracle_only
880782,124,oracle+donor_profile,xml,0,0.25,189530,oracle_only
880909,127,oracle+donor_profile,xml,0,0.25,189531,oracle_only
881039,127,oracle+donor_profile,xml,0,0.25,189532,oracle_only
881169,127,oracle+donor_profile,xml,0,0.25,189533,oracle_only
881299,128,oracle+donor_profile,xml,0,0.25,189534,oracle_only
881430,97,oracle+donor_profile,xml,0,0.25,189535,oracle_only
881530,142,oracle+donor_profile,xml,0,0.25,189536,oracle_only
881675,119,oracle+donor_profile,xml,0,0.25,189537,oracle_only
881797,131,oracle+donor_profile,xml,0,0.25,189538,oracle_only
881931,128,oracle+donor_profile,xml,0,0.25,189539,oracle_only
882062,112,oracle+donor_profile,xml,0,0.25,189540,oracle_only
882177,133,oracle+donor_profile,xml,0,0.25,189541,oracle_only
882313,99,oracle+donor_profile,xml,0,0.25,189542,oracle_only
882415,115,oracle+donor_profile,xml,0,0.25,189543,oracle_only
882533,113,oracle+donor_profile,xml,0,0.25,189544,oracle_only
882649,126,oracle+donor_profile,xml,0,0.25,189545,oracle_only
882778,85,oracle+donor_profile,xml,0,0.25,189546,oracle_only
882866,181,oracle+donor_profile,xml,0,0.25,189547,oracle_only
883050,122,oracle+donor_profile,xml,0,0.25,189548,oracle_only
883175,111,oracle+donor_profile,xml,0,0.25,189549,oracle_only
883289,124,oracle+donor_profile,xml,0,0.25,189550,oracle_only
883416,99,oracle+donor_profile,xml,0,0.25,189551,oracle_only
883518,126,oracle+donor_profile,xml,0,0.25,189552,oracle_only
883647,105,oracle+donor_profile,xml,0,0.25,189553,oracle_only
883755,124,oracle+donor_profile,xml,0,0.25,189554,oracle_only
883882,121,oracle+donor_profile,xml,0,0.25,189555,oracle_only
884006,121,oracle+donor_profile,xml,0,0.25,189556,oracle_only
884130,139,oracle+donor_profile,xml,0,0.25,189557,oracle_only
884272,124,oracle+donor_profile,xml,0,0.25,189558,oracle_only
884399,124,oracle+donor_profile,xml,0,0.25,189559,oracle_only
884526,124,oracle+donor_profile,xml,0,0.25,189560,oracle_only
884653,121,oracle+donor_profile,xml,0,0.25,189561,oracle_only
884777,121,oracle+donor_profile,xml,0,0.25,189562,oracle_only
884901,121,oracle+donor_profile,xml,0,0.25,189563,oracle_only
885025,136,oracle+donor_profile,xml,0,0.25,189564,oracle_only
885164,136,oracle+donor_profile,xml,0,0.25,189565,oracle_only
885303,149,oracle+donor_profile,xml,0,0.25,189566,oracle_only
885455,149,oracle+donor_profile,xml,0,0.25,189567,oracle_only
885607,117,oracle+donor_profile,xml,0,0.25,189568,oracle_only
885727,84,oracle+donor_profile,xml,0,0.25,189569,oracle_only
885814,108,oracle+donor_profile,xml,0,0.25,189570,oracle_only
885925,94,oracle+donor_profile,xml,0,0.25,189571,oracle_only
886022,100,oracle+donor_profile,xml,0,0.25,189572,oracle_only
886125,135,oracle+donor_profile,xml,0,0.25,189573,oracle_only
