pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits
1531,392999325,255964,8,32768,4096,1,1
1531,392999325,255964,9,196608,4096,1,1
1531,392999325,255964,10,2428928,4096,1,1
1531,392999325,255964,11,3108864,4096,1,1
1532,393255292,260229,0,391917568,4096,5,5
1532,393255292,260229,1,393109504,4096,5,5
1532,393255292,260229,2,3108864,4096,4,4
1532,393255292,260229,3,24576,4096,3,3
1532,393255292,260229,4,40960,4096,3,3
1532,393255292,260229,5,391131136,4096,3,3
1532,393255292,260229,6,392183808,4096,3,3
1532,393255292,260229,7,392572928,4096,3,3
1532,393255292,260229,8,392744960,4096,3,3
1532,393255292,260229,9,393089024,4096,3,3
1532,393255292,260229,10,53248,4096,2,2
1532,393255292,260229,11,143360,4096,2,2
1533,393515524,261813,0,90112,4096,3,3
1533,393515524,261813,1,98304,4096,3,3
1533,393515524,261813,2,391847936,4096,3,3
1533,393515524,261813,3,391999488,4096,3,3
1533,393515524,261813,4,392470528,4096,3,3
1533,393515524,261813,5,392871936,4096,3,3
1533,393515524,261813,6,393097216,4096,3,3
1533,393515524,261813,7,393404416,4096,3,3
1533,393515524,261813,8,24576,4096,2,2
1533,393515524,261813,9,32768,4096,2,2
1533,393515524,261813,10,40960,4096,2,2
1533,393515524,261813,11,196608,4096,2,2
1534,393777340,260952,0,2428928,4096,3,3
1534,393777340,260952,1,3108864,4096,3,3
1534,393777340,260952,2,390725632,4096,3,3
1534,393777340,260952,3,392101888,4096,3,3
1534,393777340,260952,4,392839168,4096,3,3
1534,393777340,260952,5,392855552,4096,3,3
1534,393777340,260952,6,393416704,4096,3,3
1534,393777340,260952,7,393453568,4096,3,3
1534,393777340,260952,8,16384,4096,1,1
1534,393777340,260952,9,32768,4096,1,1
1534,393777340,260952,10,98304,4096,1,1
1534,393777340,260952,11,196608,4096,1,1
1535,394038295,257831,0,90112,4096,3,3
1535,394038295,257831,1,98304,4096,3,3
1535,394038295,257831,2,391999488,4096,3,3
1535,394038295,257831,3,392470528,4096,3,3
1535,394038295,257831,4,392871936,4096,3,3
1535,394038295,257831,5,393097216,4096,3,3
1535,394038295,257831,6,393404416,4096,3,3
1535,394038295,257831,7,393670656,4096,3,3
1535,394038295,257831,8,53248,4096,2,2
1535,394038295,257831,9,143360,4096,2,2
1535,394038295,257831,10,392208384,4096,2,2
1535,394038295,257831,11,392228864,4096,2,2
1536,394296129,239656,0,90112,4096,2,2
1536,394296129,239656,1,98304,4096,2,2
1536,394296129,239656,2,4972544,4096,2,2
1536,394296129,239656,3,14954496,4096,2,2
1536,394296129,239656,4,15507456,4096,2,2
1536,394296129,239656,5,373583872,4096,2,2
1536,394296129,239656,6,377856000,4096,2,2
1536,394296129,239656,7,384163840,4096,2,2
1536,394296129,239656,8,386875392,4096,2,2
1536,394296129,239656,9,389984256,4096,2,2
1536,394296129,239656,10,391999488,4096,2,2
1536,394296129,239656,11,392470528,4096,2,2
1537,394535788,260762,0,15458304,4096,2,2
1537,394535788,260762,1,23465984,4096,2,2
1537,394535788,260762,2,296349696,4096,2,2
1537,394535788,260762,3,311353344,4096,2,2
1537,394535788,260762,4,351858688,4096,2,2
1537,394535788,260762,5,32768,4096,1,1
1537,394535788,260762,6,196608,4096,1,1
1537,394535788,260762,7,20279296,4096,1,1
1537,394535788,260762,8,120872960,4096,1,1
1537,394535788,260762,9,148897792,4096,1,1
1537,394535788,260762,10,190099456,4096,1,1
1537,394535788,260762,11,266866688,4096,1,1
1538,394796553,257222,0,16384,4096,1,1
1538,394796553,257222,1,98304,4096,1,1
1538,394796553,257222,2,6967296,4096,1,1
1538,394796553,257222,3,37879808,4096,1,1
1538,394796553,257222,4,69001216,4096,1,1
1538,394796553,257222,5,159469568,4096,1,1
1538,394796553,257222,6,159543296,4096,1,1
1538,394796553,257222,7,183332864,4096,1,1
1538,394796553,257222,8,314077184,4096,1,1
1538,394796553,257222,9,341045248,4096,1,1
1538,394796553,257222,10,341975040,4096,1,1
1538,394796553,257222,11,343465984,4096,1,1
1539,395053778,258693,0,90112,4096,1,1
1539,395053778,258693,1,98304,4096,1,1
1539,395053778,258693,2,1343488,4096,1,1
1539,395053778,258693,3,2428928,4096,1,1
1539,395053778,258693,4,3108864,4096,1,1
1539,395053778,258693,5,3452928,4096,1,1
1539,395053778,258693,6,9236480,4096,1,1
1539,395053778,258693,7,10903552,4096,1,1
1539,395053778,258693,8,11075584,4096,1,1
1539,395053778,258693,9,14200832,4096,1,1
1539,395053778,258693,10,14827520,4096,1,1
1539,395053778,258693,11,58068992,4096,1,1
1540,395312474,261853,0,90112,4096,1,1
1540,395312474,261853,1,98304,4096,1,1
1540,395312474,261853,2,3108864,4096,1,1
1540,395312474,261853,3,4403200,4096,1,1
1540,395312474,261853,4,5124096,4096,1,1
1540,395312474,261853,5,5242880,4096,1,1
1540,395312474,261853,6,6262784,4096,1,1
1540,395312474,261853,7,9924608,4096,1,1
1540,395312474,261853,8,10383360,4096,1,1
1540,395312474,261853,9,19849216,4096,1,1
1540,395312474,261853,10,46972928,4096,1,1
1540,395312474,261853,11,84082688,4096,1,1
1541,395574330,262067,0,24576,4096,2,2
1541,395574330,262067,1,40960,4096,2,2
1541,395574330,262067,2,5156864,4096,2,2
1541,395574330,262067,3,6668288,4096,2,2
1541,395574330,262067,4,388075520,4096,2,2
1541,395574330,262067,5,391024640,4096,2,2
1541,395574330,262067,6,392011776,4096,2,2
1541,395574330,262067,7,393211904,4096,2,2
1541,395574330,262067,8,393449472,4096,2,2
1541,395574330,262067,9,393777152,4096,2,2
1541,395574330,262067,10,394158080,4096,2,2
1541,395574330,262067,11,394440704,4096,2,2
1542,395836400,260097,0,5156864,4096,3,3
1542,395836400,260097,1,6668288,4096,3,3
1542,395836400,260097,2,9658368,4096,3,3
1542,395836400,260097,3,13045760,4096,3,3
1542,395836400,260097,4,388075520,4096,3,3
1542,395836400,260097,5,391024640,4096,3,3
1542,395836400,260097,6,392011776,4096,3,3
1542,395836400,260097,7,393072640,4096,3,3
1542,395836400,260097,8,393211904,4096,3,3
1542,395836400,260097,9,393252864,4096,3,3
1542,395836400,260097,10,393449472,4096,3,3
1542,395836400,260097,11,393515008,4096,3,3
1543,396096500,246186,0,3108864,4096,2,2
1543,396096500,246186,1,4403200,4096,2,2
1543,396096500,246186,2,391118848,4096,2,2
1543,396096500,246186,3,391356416,4096,2,2
1543,396096500,246186,4,391385088,4096,2,2
1543,396096500,246186,5,394375168,4096,2,2
1543,396096500,246186,6,395149312,4096,2,2
1543,396096500,246186,7,395358208,4096,2,2
1543,396096500,246186,8,395730944,4096,2,2
1543,396096500,246186,9,16384,4096,1,1
1543,396096500,246186,10,53248,4096,1,1
1543,396096500,246186,11,98304,4096,1,1
1544,396342689,261881,0,24576,4096,2,2
1544,396342689,261881,1,40960,4096,2,2
1544,396342689,261881,2,98304,4096,2,2
1544,396342689,261881,3,119013376,4096,2,2
1544,396342689,261881,4,394375168,4096,2,2
1544,396342689,261881,5,394530816,4096,2,2
1544,396342689,261881,6,395022336,4096,2,2
1544,396342689,261881,7,395218944,4096,2,2
1544,396342689,261881,8,395374592,4096,2,2
1544,396342689,261881,9,395698176,4096,2,2
1544,396342689,261881,10,395972608,4096,2,2
1544,396342689,261881,11,396083200,4096,2,2
1545,396604573,260915,0,24576,4096,1,1
1545,396604573,260915,1,32768,4096,1,1
1545,396604573,260915,2,40960,4096,1,1
1545,396604573,260915,3,53248,4096,1,1
1545,396604573,260915,4,106496,4096,1,1
1545,396604573,260915,5,143360,4096,1,1
1545,396604573,260915,6,196608,4096,1,1
1545,396604573,260915,7,2187264,4096,1,1
1545,396604573,260915,8,2269184,4096,1,1
1545,396604573,260915,9,27480064,4096,1,1
1545,396604573,260915,10,118386688,4096,1,1
1545,396604573,260915,11,215691264,4096,1,1
1546,396865491,261130,0,3108864,4096,3,3
1546,396865491,261130,1,396713984,4096,3,3
1546,396865491,261130,2,24576,4096,2,2
1546,396865491,261130,3,32768,4096,2,2
1546,396865491,261130,4,40960,4096,2,2
1546,396865491,261130,5,53248,4096,2,2
1546,396865491,261130,6,143360,4096,2,2
1546,396865491,261130,7,196608,4096,2,2
1546,396865491,261130,8,4403200,4096,2,2
1546,396865491,261130,9,274149376,4096,2,2
1546,396865491,261130,10,274399232,4096,2,2
1546,396865491,261130,11,391118848,4096,2,2
1547,397126624,261470,0,24576,4096,2,2
1547,397126624,261470,1,40960,4096,2,2
1547,397126624,261470,2,395218944,4096,2,2
1547,397126624,261470,3,395374592,4096,2,2
1547,397126624,261470,4,395698176,4096,2,2
1547,397126624,261470,5,395972608,4096,2,2
1547,397126624,261470,6,396083200,4096,2,2
1547,397126624,261470,7,396943360,4096,2,2
1547,397126624,261470,8,0,4096,1,1
1547,397126624,261470,9,53248,4096,1,1
1547,397126624,261470,10,143360,4096,1,1
1547,397126624,261470,11,167936,4096,1,1
1548,397388097,258899,0,53248,4096,1,1
1548,397388097,258899,1,143360,4096,1,1
1548,397388097,258899,2,4972544,4096,1,1
1548,397388097,258899,3,14954496,4096,1,1
1548,397388097,258899,4,149938176,4096,1,1
1548,397388097,258899,5,160911360,4096,1,1
1548,397388097,258899,6,373583872,4096,1,1
1548,397388097,258899,7,377856000,4096,1,1
1548,397388097,258899,8,384163840,4096,1,1
1548,397388097,258899,9,386875392,4096,1,1
1548,397388097,258899,10,389984256,4096,1,1
1548,397388097,258899,11,393494528,4096,1,1
1549,397646999,258799,0,32768,4096,2,2
1549,397646999,258799,1,196608,4096,2,2
1549,397646999,258799,2,395145216,4096,2,2
1549,397646999,258799,3,395214848,4096,2,2
1549,397646999,258799,4,395653120,4096,2,2
1549,397646999,258799,5,395923456,4096,2,2
1549,397646999,258799,6,396300288,4096,2,2
1549,397646999,258799,7,397213696,4096,2,2
1549,397646999,258799,8,397598720,4096,2,2
1549,397646999,258799,9,24576,4096,1,1
1549,397646999,258799,10,40960,4096,1,1
1549,397646999,258799,11,90112,4096,1,1
1550,397905801,259980,0,98304,4096,4,4
1550,397905801,259980,1,90112,4096,3,3
1550,397905801,259980,2,393097216,4096,3,3
1550,397905801,259980,3,393404416,4096,3,3
1550,397905801,259980,4,393670656,4096,3,3
1550,397905801,259980,5,394842112,4096,3,3
1550,397905801,259980,6,396754944,4096,3,3
1550,397905801,259980,7,397090816,4096,3,3
1550,397905801,259980,8,397148160,4096,3,3
1550,397905801,259980,9,3108864,4096,2,2
1550,397905801,259980,10,3584000,4096,2,2
1550,397905801,259980,11,6438912,4096,2,2
1551,398165784,260547,0,397815808,4096,2,2
1551,398165784,260547,1,24576,4096,1,1
1551,398165784,260547,2,40960,4096,1,1
1551,398165784,260547,3,258048,4096,1,1
1551,398165784,260547,4,2695168,4096,1,1
1551,398165784,260547,5,3108864,4096,1,1
1551,398165784,260547,6,3584000,4096,1,1
1551,398165784,260547,7,4403200,4096,1,1
1551,398165784,260547,8,4853760,4096,1,1
1551,398165784,260547,9,4972544,4096,1,1
1551,398165784,260547,10,6004736,4096,1,1
1551,398165784,260547,11,6438912,4096,1,1
1552,398426334,254897,0,398401536,4096,5,5
1552,398426334,254897,1,398077952,4096,3,3
1552,398426334,254897,2,398340096,4096,3,3
1552,398426334,254897,3,98304,4096,2,2
1552,398426334,254897,4,5124096,4096,2,2
1552,398426334,254897,5,5242880,4096,2,2
1552,398426334,254897,6,380420096,4096,2,2
1552,398426334,254897,7,383598592,4096,2,2
1552,398426334,254897,8,391626752,4096,2,2
1552,398426334,254897,9,392720384,4096,2,2
1552,398426334,254897,10,396554240,4096,2,2
1552,398426334,254897,11,398065664,4096,2,2
1553,398681234,259007,0,32768,4096,1,1
1553,398681234,259007,1,40960,4096,1,1
1553,398681234,259007,2,196608,4096,1,1
1553,398681234,259007,3,3584000,4096,1,1
1553,398681234,259007,4,4972544,4096,1,1
1553,398681234,259007,5,5124096,4096,1,1
1553,398681234,259007,6,5242880,4096,1,1
1553,398681234,259007,7,5435392,4096,1,1
1553,398681234,259007,8,6438912,4096,1,1
1553,398681234,259007,9,14954496,4096,1,1
1553,398681234,259007,10,82534400,4096,1,1
1553,398681234,259007,11,180756480,4096,1,1
1554,398940244,260754,0,3108864,4096,5,5
1554,398940244,260754,1,90112,4096,3,3
1554,398940244,260754,2,98304,4096,3,3
1554,398940244,260754,3,4403200,4096,3,3
1554,398940244,260754,4,391356416,4096,3,3
1554,398940244,260754,5,391385088,4096,3,3
1554,398940244,260754,6,393670656,4096,3,3
1554,398940244,260754,7,394842112,4096,3,3
1554,398940244,260754,8,395149312,4096,3,3
1554,398940244,260754,9,395358208,4096,3,3
1554,398940244,260754,10,395730944,4096,3,3
1554,398940244,260754,11,397090816,4096,3,3
1555,399201001,259261,0,3108864,4096,5,5
1555,399201001,259261,1,90112,4096,4,4
1555,399201001,259261,2,98304,4096,4,4
1555,399201001,259261,3,2428928,4096,4,4
1555,399201001,259261,4,393453568,4096,4,4
1555,399201001,259261,5,395812864,4096,4,4
1555,399201001,259261,6,395833344,4096,4,4
1555,399201001,259261,7,397148160,4096,4,4
1555,399201001,259261,8,397897728,4096,4,4
1555,399201001,259261,9,398106624,4096,4,4
1555,399201001,259261,10,398323712,4096,4,4
1555,399201001,259261,11,398340096,4096,4,4
1556,399460265,258637,0,271175680,4096,2,2
1556,399460265,258637,1,271450112,4096,2,2
1556,399460265,258637,2,272781312,4096,2,2
1556,399460265,258637,3,272928768,4096,2,2
1556,399460265,258637,4,273174528,4096,2,2
1556,399460265,258637,5,274300928,4096,2,2
1556,399460265,258637,6,2428928,4096,1,1
1556,399460265,258637,7,3108864,4096,1,1
1556,399460265,258637,8,122073088,4096,1,1
1556,399460265,258637,9,272248832,4096,1,1
1556,399460265,258637,10,272543744,4096,1,1
1556,399460265,258637,11,272568320,4096,1,1
1557,399718905,261710,0,53248,4096,2,2
1557,399718905,261710,1,143360,4096,2,2
1557,399718905,261710,2,398757888,4096,2,2
1557,399718905,261710,3,399110144,4096,2,2
1557,399718905,261710,4,399134720,4096,2,2
1557,399718905,261710,5,399257600,4096,2,2
1557,399718905,261710,6,399405056,4096,2,2
1557,399718905,261710,7,399560704,4096,2,2
1557,399718905,261710,8,90112,4096,1,1
1557,399718905,261710,9,98304,4096,1,1
1557,399718905,261710,10,122073088,4096,1,1
1557,399718905,261710,11,139935744,4096,1,1
1558,399980618,261994,0,32768,4096,3,3
1558,399980618,261994,1,196608,4096,3,3
1558,399980618,261994,2,395653120,4096,3,3
1558,399980618,261994,3,395923456,4096,3,3
1558,399980618,261994,4,396300288,4096,3,3
1558,399980618,261994,5,397213696,4096,3,3
1558,399980618,261994,6,399216640,4096,3,3
1558,399980618,261994,7,399220736,4096,3,3
1558,399980618,261994,8,8192,4096,1,1
1558,399980618,261994,9,24576,4096,1,1
1558,399980618,261994,10,40960,4096,1,1
1558,399980618,261994,11,135168,4096,1,1
1559,400242615,256761,0,3108864,4096,7,7
1559,400242615,256761,1,2428928,4096,4,4
1559,400242615,256761,2,395833344,4096,4,4
1559,400242615,256761,3,397897728,4096,4,4
1559,400242615,256761,4,398323712,4096,4,4
1559,400242615,256761,5,398819328,4096,4,4
1559,400242615,256761,6,399269888,4096,4,4
1559,400242615,256761,7,399564800,4096,4,4
1559,400242615,256761,8,400195584,4096,4,4
1559,400242615,256761,9,53248,4096,3,3
1559,400242615,256761,10,143360,4096,3,3
1559,400242615,256761,11,4403200,4096,3,3
1560,400499379,261272,0,90112,4096,5,5
1560,400499379,261272,1,98304,4096,5,5
1560,400499379,261272,2,399646720,4096,5,5
1560,400499379,261272,3,400064512,4096,5,5
1560,400499379,261272,4,400244736,4096,5,5
1560,400499379,261272,5,400265216,4096,5,5
1560,400499379,261272,6,400351232,4096,5,5
1560,400499379,261272,7,400465920,4096,5,5
1560,400499379,261272,8,450560,4096,1,1
1560,400499379,261272,9,1634304,4096,1,1
1560,400499379,261272,10,2428928,4096,1,1
1560,400499379,261272,11,3108864,4096,1,1
1561,400760654,259136,0,400285696,4096,5,5
1561,400760654,259136,1,53248,4096,4,4
1561,400760654,259136,2,143360,4096,4,4
1561,400760654,259136,3,399134720,4096,4,4
1561,400760654,259136,4,399257600,4096,4,4
1561,400760654,259136,5,399405056,4096,4,4
1561,400760654,259136,6,399560704,4096,4,4
1561,400760654,259136,7,400080896,4096,4,4
1561,400760654,259136,8,98304,4096,2,2
1561,400760654,259136,9,400265216,4096,2,2
1561,400760654,259136,10,16384,4096,1,1
1561,400760654,259136,11,24576,4096,1,1
1562,401019793,258525,0,400789504,4096,4,4
1562,401019793,258525,1,90112,4096,2,2
1562,401019793,258525,2,98304,4096,2,2
1562,401019793,258525,3,400465920,4096,2,2
1562,401019793,258525,4,400510976,4096,2,2
1562,401019793,258525,5,400609280,4096,2,2
1562,401019793,258525,6,400621568,4096,2,2
1562,401019793,258525,7,400846848,4096,2,2
1562,401019793,258525,8,53248,4096,1,1
1562,401019793,258525,9,143360,4096,1,1
1562,401019793,258525,10,4972544,4096,1,1
1562,401019793,258525,11,11993088,4096,1,1
1563,401278321,257949,0,32768,4096,1,1
1563,401278321,257949,1,90112,4096,1,1
1563,401278321,257949,2,98304,4096,1,1
1563,401278321,257949,3,196608,4096,1,1
1563,401278321,257949,4,450560,4096,1,1
1563,401278321,257949,5,1634304,4096,1,1
1563,401278321,257949,6,3108864,4096,1,1
1563,401278321,257949,7,4403200,4096,1,1
1563,401278321,257949,8,19361792,4096,1,1
1563,401278321,257949,9,72572928,4096,1,1
1563,401278321,257949,10,159551488,4096,1,1
1563,401278321,257949,11,163524608,4096,1,1
1564,401536273,258200,0,400789504,4096,3,3
1564,401536273,258200,1,53248,4096,2,2
1564,401536273,258200,2,143360,4096,2,2
1564,401536273,258200,3,399257600,4096,2,2
1564,401536273,258200,4,399405056,4096,2,2
1564,401536273,258200,5,399560704,4096,2,2
1564,401536273,258200,6,400080896,4096,2,2
1564,401536273,258200,7,400285696,4096,2,2
1564,401536273,258200,8,401059840,4096,2,2
1564,401536273,258200,9,32768,4096,1,1
1564,401536273,258200,10,196608,4096,1,1
1564,401536273,258200,11,1449984,4096,1,1
1565,401794476,261940,0,27533312,4096,1,1
1565,401794476,261940,1,36306944,4096,1,1
1565,401794476,261940,2,50077696,4096,1,1
1565,401794476,261940,3,104316928,4096,1,1
1565,401794476,261940,4,139935744,4096,1,1
1565,401794476,261940,5,172728320,4096,1,1
1565,401794476,261940,6,172732416,4096,1,1
1565,401794476,261940,7,222842880,4096,1,1
1565,401794476,261940,8,274915328,4096,1,1
1565,401794476,261940,9,294252544,4096,1,1
1565,401794476,261940,10,304214016,4096,1,1
1565,401794476,261940,11,319066112,4096,1,1
1566,402056419,259624,0,401715200,4096,4,4
1566,402056419,259624,1,90112,4096,1,1
1566,402056419,259624,2,98304,4096,1,1
1566,402056419,259624,3,47976448,4096,1,1
1566,402056419,259624,4,94404608,4096,1,1
1566,402056419,259624,5,183332864,4096,1,1
1566,402056419,259624,6,196337664,4096,1,1
1566,402056419,259624,7,316399616,4096,1,1
1566,402056419,259624,8,318222336,4096,1,1
1566,402056419,259624,9,332664832,4096,1,1
1566,402056419,259624,10,335421440,4096,1,1
1566,402056419,259624,11,342601728,4096,1,1
1567,402316046,262019,0,90112,4096,1,1
1567,402316046,262019,1,98304,4096,1,1
1567,402316046,262019,2,2428928,4096,1,1
1567,402316046,262019,3,3108864,4096,1,1
1567,402316046,262019,4,6066176,4096,1,1
1567,402316046,262019,5,11075584,4096,1,1
1567,402316046,262019,6,14827520,4096,1,1
1567,402316046,262019,7,31555584,4096,1,1
1567,402316046,262019,8,36982784,4096,1,1
1567,402316046,262019,9,39821312,4096,1,1
1567,402316046,262019,10,82026496,4096,1,1
1567,402316046,262019,11,150130688,4096,1,1
1568,402578068,260295,0,32768,4096,2,2
1568,402578068,260295,1,196608,4096,2,2
1568,402578068,260295,2,3108864,4096,2,2
1568,402578068,260295,3,4403200,4096,2,2
1568,402578068,260295,4,395730944,4096,2,2
1568,402578068,260295,5,398114816,4096,2,2
1568,402578068,260295,6,399093760,4096,2,2
1568,402578068,260295,7,399224832,4096,2,2
1568,402578068,260295,8,401448960,4096,2,2
1568,402578068,260295,9,401559552,4096,2,2
1568,402578068,260295,10,401661952,4096,2,2
1568,402578068,260295,11,401727488,4096,2,2
1569,402838366,261370,0,400285696,4096,4,4
1569,402838366,261370,1,24576,4096,3,3
1569,402838366,261370,2,40960,4096,3,3
1569,402838366,261370,3,400334848,4096,3,3
1569,402838366,261370,4,400678912,4096,3,3
1569,402838366,261370,5,402153472,4096,3,3
1569,402838366,261370,6,402493440,4096,3,3
1569,402838366,261370,7,402792448,4096,3,3
1569,402838366,261370,8,53248,4096,1,1
1569,402838366,261370,9,90112,4096,1,1
1569,402838366,261370,10,98304,4096,1,1
1569,402838366,261370,11,143360,4096,1,1
1570,403099739,261314,0,403025920,4096,3,3
1570,403099739,261314,1,40960,4096,2,2
1570,403099739,261314,2,31973376,4096,2,2
1570,403099739,261314,3,186363904,4096,2,2
1570,403099739,261314,4,236617728,4096,2,2
1570,403099739,261314,5,283078656,4096,2,2
1570,403099739,261314,6,330665984,4096,2,2
1570,403099739,261314,7,343822336,4096,2,2
1570,403099739,261314,8,370225152,4096,2,2
1570,403099739,261314,9,370745344,4096,2,2
1570,403099739,261314,10,24576,4096,1,1
1570,403099739,261314,11,5079040,4096,1,1
1571,403361056,260638,0,402153472,4096,3,3
1571,403361056,260638,1,24576,4096,2,2
1571,403361056,260638,2,40960,4096,2,2
1571,403361056,260638,3,400285696,4096,2,2
1571,403361056,260638,4,400334848,4096,2,2
1571,403361056,260638,5,400678912,4096,2,2
1571,403361056,260638,6,402493440,4096,2,2
1571,403361056,260638,7,402792448,4096,2,2
1571,403361056,260638,8,32768,4096,1,1
1571,403361056,260638,9,90112,4096,1,1
1571,403361056,260638,10,98304,4096,1,1
1571,403361056,260638,11,196608,4096,1,1
1572,403621697,260787,0,24576,4096,3,3
1572,403621697,260787,1,40960,4096,3,3
1572,403621697,260787,2,90112,4096,3,3
1572,403621697,260787,3,98304,4096,3,3
1572,403621697,260787,4,400334848,4096,3,3
1572,403621697,260787,5,400678912,4096,3,3
1572,403621697,260787,6,402153472,4096,3,3
1572,403621697,260787,7,402493440,4096,3,3
1572,403621697,260787,8,402792448,4096,3,3
1572,403621697,260787,9,402853888,4096,3,3
1572,403621697,260787,10,403374080,4096,3,3
1572,403621697,260787,11,403410944,4096,3,3
1573,403882487,261187,0,24576,4096,2,2
1573,403882487,261187,1,40960,4096,2,2
1573,403882487,261187,2,53248,4096,2,2
1573,403882487,261187,3,143360,4096,2,2
1573,403882487,261187,4,400334848,4096,2,2
1573,403882487,261187,5,400678912,4096,2,2
1573,403882487,261187,6,402153472,4096,2,2
1573,403882487,261187,7,402419712,4096,2,2
1573,403882487,261187,8,402493440,4096,2,2
1573,403882487,261187,9,402653184,4096,2,2
1573,403882487,261187,10,402792448,4096,2,2
1573,403882487,261187,11,403124224,4096,2,2
1574,404143677,260295,0,53248,4096,2,2
1574,404143677,260295,1,143360,4096,2,2
1574,404143677,260295,2,402653184,4096,2,2
1574,404143677,260295,3,403124224,4096,2,2
1574,404143677,260295,4,403353600,4096,2,2
1574,404143677,260295,5,403423232,4096,2,2
1574,404143677,260295,6,403439616,4096,2,2
1574,404143677,260295,7,404013056,4096,2,2
1574,404143677,260295,8,8192,4096,1,1
1574,404143677,260295,9,24576,4096,1,1
1574,404143677,260295,10,40960,4096,1,1
1574,404143677,260295,11,135168,4096,1,1
1575,404403975,258130,0,24576,4096,3,3
1575,404403975,258130,1,40960,4096,3,3
1575,404403975,258130,2,98304,4096,3,3
1575,404403975,258130,3,402153472,4096,3,3
1575,404403975,258130,4,402493440,4096,3,3
1575,404403975,258130,5,402792448,4096,3,3
1575,404403975,258130,6,403537920,4096,3,3
1575,404403975,258130,7,404357120,4096,3,3
1575,404403975,258130,8,404365312,4096,3,3
1575,404403975,258130,9,90112,4096,2,2
1575,404403975,258130,10,403374080,4096,2,2
1575,404403975,258130,11,403410944,4096,2,2
1576,404662108,258680,0,2428928,4096,2,2
1576,404662108,258680,1,3108864,4096,2,2
1576,404662108,258680,2,402313216,4096,2,2
1576,404662108,258680,3,402644992,4096,2,2
1576,404662108,258680,4,402767872,4096,2,2
1576,404662108,258680,5,403079168,4096,2,2
1576,404662108,258680,6,403853312,4096,2,2
1576,404662108,258680,7,404504576,4096,2,2
1576,404662108,258680,8,16384,4096,1,1
1576,404662108,258680,9,24576,4096,1,1
1576,404662108,258680,10,32768,4096,1,1
1576,404662108,258680,11,40960,4096,1,1
1577,404920791,252681,0,404889600,4096,3,3
1577,404920791,252681,1,24576,4096,2,2
1577,404920791,252681,2,32768,4096,2,2
1577,404920791,252681,3,40960,4096,2,2
1577,404920791,252681,4,98304,4096,2,2
1577,404920791,252681,5,196608,4096,2,2
1577,404920791,252681,6,190132224,4096,2,2
1577,404920791,252681,7,402153472,4096,2,2
1577,404920791,252681,8,402493440,4096,2,2
1577,404920791,252681,9,402792448,4096,2,2
1577,404920791,252681,10,403537920,4096,2,2
1577,404920791,252681,11,403619840,4096,2,2
1578,405173475,261078,0,53248,4096,1,1
1578,405173475,261078,1,143360,4096,1,1
1578,405173475,261078,2,1957888,4096,1,1
1578,405173475,261078,3,5492736,4096,1,1
1578,405173475,261078,4,7110656,4096,1,1
1578,405173475,261078,5,9949184,4096,1,1
1578,405173475,261078,6,24219648,4096,1,1
1578,405173475,261078,7,26558464,4096,1,1
1578,405173475,261078,8,31428608,4096,1,1
1578,405173475,261078,9,32849920,4096,1,1
1578,405173475,261078,10,33443840,4096,1,1
1578,405173475,261078,11,33787904,4096,1,1
1579,405434556,253372,0,90112,4096,3,3
1579,405434556,253372,1,98304,4096,3,3
1579,405434556,253372,2,403570688,4096,3,3
1579,405434556,253372,3,404295680,4096,3,3
1579,405434556,253372,4,404774912,4096,3,3
1579,405434556,253372,5,404881408,4096,3,3
1579,405434556,253372,6,404905984,4096,3,3
1579,405434556,253372,7,405389312,4096,3,3
1579,405434556,253372,8,32768,4096,1,1
1579,405434556,253372,9,40960,4096,1,1
1579,405434556,253372,10,196608,4096,1,1
1579,405434556,253372,11,2428928,4096,1,1
1580,405687931,259077,0,24576,4096,2,2
1580,405687931,259077,1,40960,4096,2,2
1580,405687931,259077,2,98304,4096,2,2
1580,405687931,259077,3,400355328,4096,2,2
1580,405687931,259077,4,403537920,4096,2,2
1580,405687931,259077,5,404357120,4096,2,2
1580,405687931,259077,6,404365312,4096,2,2
1580,405687931,259077,7,405032960,4096,2,2
1580,405687931,259077,8,405536768,4096,2,2
1580,405687931,259077,9,405565440,4096,2,2
1580,405687931,259077,10,405614592,4096,2,2
1580,405687931,259077,11,8192,4096,1,1
1581,405947011,261673,0,3108864,4096,8,8
1581,405947011,261673,1,404422656,4096,7,7
1581,405947011,261673,2,405565440,4096,5,5
1581,405947011,261673,3,405917696,4096,5,5
1581,405947011,261673,4,24576,4096,4,4
1581,405947011,261673,5,40960,4096,4,4
1581,405947011,261673,6,2428928,4096,4,4
1581,405947011,261673,7,4403200,4096,4,4
1581,405947011,261673,8,402767872,4096,4,4
1581,405947011,261673,9,403079168,4096,4,4
1581,405947011,261673,10,403537920,4096,4,4
1581,405947011,261673,11,403853312,4096,4,4
1582,406208687,261271,0,405565440,4096,9,9
1582,406208687,261271,1,405917696,4096,9,9
1582,406208687,261271,2,3108864,4096,7,7
1582,406208687,261271,3,4403200,4096,6,6
1582,406208687,261271,4,404422656,4096,6,6
1582,406208687,261271,5,404852736,4096,6,6
1582,406208687,261271,6,405803008,4096,6,6
1582,406208687,261271,7,406056960,4096,6,6
1582,406208687,261271,8,98304,4096,4,4
1582,406208687,261271,9,32768,4096,3,3
