recipient_region,recipient_offset,trial_id,stage,depth,donor_count,donors,baseline_payload_bytes,trial_payload_bytes,gain_bytes,marginal_gain_bytes,status
43,30444,4481,beam,3,3,10752:2048;11008:2048;11520:2048,43,44,-1,-1,near
43,30444,4482,beam,3,3,10752:2048;11008:2048;11776:1024,43,44,-1,-1,near
43,30444,4485,beam,3,3,10752:2048;11264:2048;11776:2048,43,44,-1,-1,near
43,30444,4486,beam,3,3,10752:2048;11264:2048;11008:2048,43,44,-1,-1,near
43,30444,4497,beam,4,4,10752:2048;11008:2048;11776:16384;11776:2048,43,44,-1,-1,near
43,30444,4499,beam,4,4,10752:2048;11008:2048;11776:16384;11520:2048,43,44,-1,-1,near
43,30444,4500,beam,4,4,10752:2048;11008:2048;11776:16384;11776:1024,43,44,-1,-1,near
43,30444,4504,beam,4,4,10752:2048;11008:2048;11776:256;11520:2048,43,44,-1,-1,near
43,30444,4505,beam,4,4,10752:2048;11008:2048;11776:256;11776:1024,43,44,-1,-1,near
43,30444,4508,beam,4,4,10752:2048;11264:2048;11520:2048;11008:2048,43,44,-1,-1,near
43,30444,4512,beam,4,4,10752:2048;11264:2048;11776:1024;11776:2048,43,44,-1,-1,near
43,30444,4517,beam,5,5,10752:2048;11008:2048;11776:16384;11264:2048;11776:2048,43,44,-1,-1,near
43,30444,4521,beam,5,5,10752:2048;11008:2048;11776:16384;11776:256;11776:2048,43,44,-1,-1,near
43,30444,4522,beam,5,5,10752:2048;11008:2048;11776:16384;11776:256;11264:2048,43,44,-1,-1,near
43,30444,4523,beam,5,5,10752:2048;11008:2048;11776:16384;11776:256;11520:2048,43,44,-1,-1,near
43,30444,4525,beam,5,5,10752:2048;11008:2048;11776:256;11264:2048;11776:2048,43,44,-1,-1,near
43,30444,4526,beam,5,5,10752:2048;11008:2048;11776:256;11264:2048;11520:2048,43,44,-1,-1,near
43,30444,4527,beam,5,5,10752:2048;11008:2048;11776:256;11264:2048;11776:1024,43,44,-1,-1,near
43,30444,4529,beam,5,5,10752:2048;11008:2048;11776:256;11776:16384;11776:2048,43,44,-1,-1,near
43,30444,4531,beam,5,5,10752:2048;11008:2048;11776:256;11776:16384;11520:2048,43,44,-1,-1,near
43,30444,4532,beam,5,5,10752:2048;11008:2048;11776:256;11776:16384;11776:1024,43,44,-1,-1,near
43,30444,4536,beam,6,6,10752:2048;11008:2048;11776:16384;11264:2048;11776:1024;11776:2048,43,44,-1,-1,near
43,30444,4537,beam,6,6,10752:2048;11008:2048;11776:16384;11264:2048;11776:1024;11520:2048,43,44,-1,-1,near
43,30444,4544,beam,6,6,10752:2048;11008:2048;11776:16384;11776:256;11776:1024;11520:2048,43,44,-1,-1,near
43,30444,4547,beam,7,7,10752:2048;11008:2048;11776:16384;11264:2048;11520:2048;11776:2048;11776:1024,43,44,-1,-1,near
43,30444,4551,beam,7,7,10752:2048;11008:2048;11776:16384;11264:2048;11776:1024;11776:256;11776:2048,43,44,-1,-1,near
43,30444,4555,beam,8,8,10752:2048;11008:2048;11776:16384;11264:2048;11520:2048;11776:2048;11776:256;11776:1024,43,44,-1,-1,near
46,32598,4898,single,1,1,16128:256,165,166,-1,-1,near
46,32598,4899,single,1,1,7936:4096,165,166,-1,-1,near
46,32598,4900,single,1,1,16128:4096,165,166,-1,-1,near
46,32598,4901,single,1,1,24320:4096,165,166,-1,-1,near
46,32598,4903,length,1,1,16128:1024,165,166,-1,-1,near
46,32598,4904,length,1,1,16128:2048,165,166,-1,-1,near
46,32598,4905,length,1,1,16128:8192,165,166,-1,-1,near
46,32598,4906,length,1,1,16128:16384,165,166,-1,-1,near
46,32598,4907,length,1,1,24320:256,165,166,-1,-1,near
46,32598,4909,length,1,1,24320:1024,165,166,-1,-1,near
46,32598,4911,length,1,1,24320:8192,165,166,-1,-1,near
46,32598,4912,length,1,1,7936:256,165,166,-1,-1,near
46,32598,4913,length,1,1,7936:512,165,166,-1,-1,near
46,32598,4914,length,1,1,7936:1024,165,166,-1,-1,near
46,32598,4915,length,1,1,7936:2048,165,166,-1,-1,near
46,32598,4918,local,1,1,15104:512,165,166,-1,-1,near
46,32598,4919,local,1,1,15360:512,165,166,-1,-1,near
46,32598,4920,local,1,1,15616:512,165,166,-1,-1,near
46,32598,4921,local,1,1,15872:512,165,166,-1,-1,near
46,32598,4922,local,1,1,16384:512,165,166,-1,-1,near
46,32598,4923,local,1,1,16640:512,165,166,-1,-1,near
46,32598,4924,local,1,1,16896:512,165,166,-1,-1,near
46,32598,4925,local,1,1,17152:512,165,166,-1,-1,near
46,32598,4926,pair,2,2,16128:512;24320:2048,165,166,-1,-1,near
46,32598,4927,pair,2,2,16128:512;24320:512,165,166,-1,-1,near
46,32598,4928,pair,2,2,16128:512;7936:16384,165,166,-1,-1,near
46,32598,4929,pair,2,2,16128:512;7936:8192,165,166,-1,-1,near
46,32598,4930,pair,2,2,16128:512;15104:512,165,166,-1,-1,near
46,32598,4931,pair,2,2,16128:512;15360:512,165,166,-1,-1,near
46,32598,4932,pair,2,2,16128:512;15616:512,165,166,-1,-1,near
46,32598,4933,pair,2,2,24320:2048;16128:512,165,166,-1,-1,near
46,32598,4934,pair,2,2,24320:2048;24320:512,165,166,-1,-1,near
46,32598,4935,pair,2,2,24320:2048;7936:16384,165,166,-1,-1,near
46,32598,4936,pair,2,2,24320:2048;7936:8192,165,166,-1,-1,near
46,32598,4937,pair,2,2,24320:2048;15104:512,165,166,-1,-1,near
46,32598,4938,pair,2,2,24320:2048;15360:512,165,166,-1,-1,near
46,32598,4939,pair,2,2,24320:2048;15616:512,165,166,-1,-1,near
46,32598,4940,pair,2,2,24320:512;16128:512,165,166,-1,-1,near
46,32598,4941,pair,2,2,24320:512;24320:2048,165,166,-1,-1,near
46,32598,4942,pair,2,2,24320:512;7936:16384,165,166,-1,-1,near
46,32598,4943,pair,2,2,24320:512;7936:8192,165,166,-1,-1,near
46,32598,4944,pair,2,2,24320:512;15104:512,165,166,-1,-1,near
46,32598,4945,pair,2,2,24320:512;15360:512,165,166,-1,-1,near
46,32598,4946,pair,2,2,24320:512;15616:512,165,166,-1,-1,near
46,32598,4947,pair,2,2,7936:16384;16128:512,165,166,-1,-1,near
46,32598,4948,pair,2,2,7936:16384;24320:2048,165,166,-1,-1,near
46,32598,4949,pair,2,2,7936:16384;24320:512,165,166,-1,-1,near
46,32598,4950,pair,2,2,7936:16384;7936:8192,165,166,-1,-1,near
46,32598,4951,pair,2,2,7936:16384;15104:512,165,166,-1,-1,near
46,32598,4952,pair,2,2,7936:16384;15360:512,165,166,-1,-1,near
46,32598,4953,pair,2,2,7936:16384;15616:512,165,166,-1,-1,near
46,32598,4954,pair,2,2,7936:8192;16128:512,165,166,-1,-1,near
46,32598,4955,pair,2,2,7936:8192;24320:2048,165,166,-1,-1,near
46,32598,4956,pair,2,2,7936:8192;24320:512,165,166,-1,-1,near
46,32598,4958,pair,2,2,7936:8192;15104:512,165,166,-1,-1,near
46,32598,4959,pair,2,2,7936:8192;15360:512,165,166,-1,-1,near
46,32598,4960,pair,2,2,7936:8192;15616:512,165,166,-1,-1,near
46,32598,4962,pair,2,2,15104:512;24320:2048,165,166,-1,0,near
46,32598,4963,pair,2,2,15104:512;24320:512,165,166,-1,0,near
46,32598,4964,pair,2,2,15104:512;7936:16384,165,166,-1,0,near
46,32598,4965,pair,2,2,15104:512;7936:8192,165,166,-1,0,near
46,32598,4966,pair,2,2,15104:512;15360:512,165,166,-1,0,near
46,32598,4967,pair,2,2,15104:512;15616:512,165,166,-1,0,near
46,32598,4968,pair,2,2,15360:512;16128:512,165,166,-1,0,near
46,32598,4969,pair,2,2,15360:512;24320:2048,165,166,-1,0,near
46,32598,4970,pair,2,2,15360:512;24320:512,165,166,-1,0,near
46,32598,4971,pair,2,2,15360:512;7936:16384,165,166,-1,0,near
46,32598,4972,pair,2,2,15360:512;7936:8192,165,166,-1,0,near
46,32598,4973,pair,2,2,15360:512;15104:512,165,166,-1,0,near
46,32598,4974,pair,2,2,15360:512;15616:512,165,166,-1,0,near
46,32598,4975,pair,2,2,15616:512;16128:512,165,166,-1,0,near
46,32598,4977,pair,2,2,15616:512;24320:512,165,166,-1,0,near
46,32598,4979,pair,2,2,15616:512;7936:8192,165,166,-1,0,near
46,32598,4980,pair,2,2,15616:512;15104:512,165,166,-1,0,near
46,32598,4981,pair,2,2,15616:512;15360:512,165,166,-1,0,near
46,32598,4982,beam,3,3,15104:512;16128:512;24320:2048,165,166,-1,-1,near
46,32598,4983,beam,3,3,15104:512;16128:512;24320:512,165,166,-1,-1,near
46,32598,4984,beam,3,3,15104:512;16128:512;7936:16384,165,166,-1,-1,near
46,32598,4985,beam,3,3,15104:512;16128:512;7936:8192,165,166,-1,-1,near
46,32598,4986,beam,3,3,15104:512;16128:512;15360:512,165,166,-1,-1,near
46,32598,4987,beam,3,3,15104:512;16128:512;15616:512,165,166,-1,-1,near
46,32598,4988,beam,3,3,15616:512;24320:2048;16128:512,165,166,-1,-1,near
46,32598,4990,beam,3,3,15616:512;24320:2048;7936:16384,165,166,-1,-1,near
46,32598,4991,beam,3,3,15616:512;24320:2048;7936:8192,165,166,-1,-1,near
46,32598,4992,beam,3,3,15616:512;24320:2048;15104:512,165,166,-1,-1,near
46,32598,4993,beam,3,3,15616:512;24320:2048;15360:512,165,166,-1,-1,near
46,32598,4994,beam,3,3,15616:512;7936:16384;16128:512,165,166,-1,-1,near
46,32598,4995,beam,3,3,15616:512;7936:16384;24320:2048,165,166,-1,-1,near
46,32598,4996,beam,3,3,15616:512;7936:16384;24320:512,165,166,-1,-1,near
46,32598,4997,beam,3,3,15616:512;7936:16384;7936:8192,165,166,-1,-1,near
46,32598,4998,beam,3,3,15616:512;7936:16384;15104:512,165,166,-1,-1,near
46,32598,4999,beam,3,3,15616:512;7936:16384;15360:512,165,166,-1,-1,near
46,32598,5000,beam,3,3,7936:8192;7936:16384;16128:512,165,166,-1,-1,near
46,32598,5001,beam,3,3,7936:8192;7936:16384;24320:2048,165,166,-1,-1,near
46,32598,5003,beam,3,3,7936:8192;7936:16384;15104:512,165,166,-1,-1,near
46,32598,5004,beam,3,3,7936:8192;7936:16384;15360:512,165,166,-1,-1,near
46,32598,5005,beam,3,3,7936:8192;7936:16384;15616:512,165,166,-1,-1,near
46,32598,5006,beam,4,4,15616:512;24320:2048;24320:512;16128:512,165,166,-1,-1,near
46,32598,5007,beam,4,4,15616:512;24320:2048;24320:512;7936:16384,165,166,-1,-1,near
46,32598,5009,beam,4,4,15616:512;24320:2048;24320:512;15104:512,165,166,-1,-1,near
46,32598,5010,beam,4,4,15616:512;24320:2048;24320:512;15360:512,165,166,-1,-1,near
46,32598,5011,beam,4,4,7936:8192;7936:16384;24320:512;16128:512,165,166,-1,-1,near
46,32598,5012,beam,4,4,7936:8192;7936:16384;24320:512;24320:2048,165,166,-1,-1,near
46,32598,5013,beam,4,4,7936:8192;7936:16384;24320:512;15104:512,165,166,-1,-1,near
46,32598,5014,beam,4,4,7936:8192;7936:16384;24320:512;15360:512,165,166,-1,-1,near
46,32598,5016,beam,4,4,15104:512;16128:512;15360:512;24320:2048,165,166,-1,0,near
46,32598,5017,beam,4,4,15104:512;16128:512;15360:512;24320:512,165,166,-1,0,near
46,32598,5018,beam,4,4,15104:512;16128:512;15360:512;7936:16384,165,166,-1,0,near
46,32598,5019,beam,4,4,15104:512;16128:512;15360:512;7936:8192,165,166,-1,0,near
46,32598,5020,beam,4,4,15104:512;16128:512;15360:512;15616:512,165,166,-1,0,near
46,32598,5021,beam,4,4,15104:512;16128:512;15616:512;24320:2048,165,166,-1,0,near
46,32598,5022,beam,4,4,15104:512;16128:512;15616:512;24320:512,165,166,-1,0,near
46,32598,5023,beam,4,4,15104:512;16128:512;15616:512;7936:16384,165,166,-1,0,near
46,32598,5024,beam,4,4,15104:512;16128:512;15616:512;7936:8192,165,166,-1,0,near
46,32598,5025,beam,4,4,15104:512;16128:512;15616:512;15360:512,165,166,-1,0,near
46,32598,5027,beam,5,5,15616:512;24320:2048;24320:512;7936:8192;7936:16384,165,166,-1,-1,near
46,32598,5028,beam,5,5,15616:512;24320:2048;24320:512;7936:8192;15104:512,165,166,-1,-1,near
46,32598,5029,beam,5,5,15616:512;24320:2048;24320:512;7936:8192;15360:512,165,166,-1,-1,near
46,32598,5030,beam,5,5,7936:8192;7936:16384;24320:512;15616:512;16128:512,165,166,-1,-1,near
46,32598,5031,beam,5,5,7936:8192;7936:16384;24320:512;15616:512;24320:2048,165,166,-1,-1,near
46,32598,5032,beam,5,5,7936:8192;7936:16384;24320:512;15616:512;15104:512,165,166,-1,-1,near
46,32598,5033,beam,5,5,7936:8192;7936:16384;24320:512;15616:512;15360:512,165,166,-1,-1,near
46,32598,5034,beam,5,5,15104:512;16128:512;15360:512;15616:512;24320:2048,165,166,-1,0,near
46,32598,5035,beam,5,5,15104:512;16128:512;15360:512;15616:512;24320:512,165,166,-1,0,near
46,32598,5036,beam,5,5,15104:512;16128:512;15360:512;15616:512;7936:16384,165,166,-1,0,near
46,32598,5038,beam,5,5,15104:512;16128:512;15360:512;24320:2048;24320:512,165,166,-1,0,near
46,32598,5039,beam,5,5,15104:512;16128:512;15360:512;24320:2048;7936:16384,165,166,-1,0,near
46,32598,5040,beam,5,5,15104:512;16128:512;15360:512;24320:2048;7936:8192,165,166,-1,0,near
46,32598,5041,beam,5,5,15104:512;16128:512;15360:512;24320:2048;15616:512,165,166,-1,0,near
46,32598,5042,beam,6,6,15104:512;16128:512;15360:512;15616:512;7936:8192;24320:2048,165,166,-1,-1,near
46,32598,5043,beam,6,6,15104:512;16128:512;15360:512;15616:512;7936:8192;24320:512,165,166,-1,-1,near
46,32598,5044,beam,6,6,15104:512;16128:512;15360:512;15616:512;7936:8192;7936:16384,165,166,-1,-1,near
46,32598,5045,beam,6,6,15616:512;24320:2048;24320:512;7936:8192;16128:512;7936:16384,165,166,-1,-1,near
46,32598,5046,beam,6,6,15616:512;24320:2048;24320:512;7936:8192;16128:512;15104:512,165,166,-1,-1,near
46,32598,5047,beam,6,6,15616:512;24320:2048;24320:512;7936:8192;16128:512;15360:512,165,166,-1,-1,near
46,32598,5049,beam,6,6,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:16384,165,166,-1,0,near
46,32598,5050,beam,6,6,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:8192,165,166,-1,0,near
46,32598,5051,beam,6,6,15104:512;16128:512;15360:512;15616:512;24320:512;24320:2048,165,166,-1,0,near
46,32598,5052,beam,6,6,15104:512;16128:512;15360:512;15616:512;24320:512;7936:16384,165,166,-1,0,near
46,32598,5053,beam,6,6,15104:512;16128:512;15360:512;15616:512;24320:512;7936:8192,165,166,-1,0,near
46,32598,5054,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:2048;24320:512;7936:16384,165,166,-1,-1,near
46,32598,5057,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:16384;7936:8192,165,166,-1,0,near
46,32598,5058,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:8192;24320:512,165,166,-1,0,near
46,32598,5059,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:8192;7936:16384,165,166,-1,0,near
46,32598,5060,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:512;24320:2048;7936:16384,165,166,-1,0,near
46,32598,5061,beam,7,7,15104:512;16128:512;15360:512;15616:512;24320:512;24320:2048;7936:8192,165,166,-1,0,near
46,32598,5062,beam,8,8,15104:512;16128:512;15360:512;15616:512;24320:2048;24320:512;7936:8192;7936:16384,165,166,-1,-1,near
46,32598,5063,beam,8,8,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:16384;24320:512;7936:8192,165,166,-1,-1,near
46,32598,5064,beam,8,8,15104:512;16128:512;15360:512;15616:512;24320:2048;24320:512;7936:16384;7936:8192,165,166,-1,0,near
46,32598,5065,beam,8,8,15104:512;16128:512;15360:512;15616:512;24320:2048;7936:16384;7936:8192;24320:512,165,166,-1,0,near
48,34362,5266,local,1,1,16896:16384,89,90,-1,-1,near
48,34362,5267,local,1,1,17152:16384,89,90,-1,-1,near
48,34362,5268,local,1,1,17408:16384,89,90,-1,-1,near
48,34362,5269,local,1,1,17664:16384,89,90,-1,-1,near
48,34362,5281,pair,2,2,17152:1024;17920:16384,89,90,-1,-1,near
48,34362,5282,pair,2,2,17152:1024;17920:2048,89,90,-1,-1,near
48,34362,5289,pair,2,2,17408:1024;17920:2048,89,90,-1,-1,near
48,34362,5294,pair,2,2,17664:1024;17920:1024,89,90,-1,-1,near
48,34362,5296,pair,2,2,17664:1024;17920:2048,89,90,-1,-1,near
48,34362,5300,pair,2,2,17920:1024;17408:1024,89,90,-1,-1,near
48,34362,5307,pair,2,2,17920:16384;17408:1024,89,90,-1,-1,near
48,34362,5309,pair,2,2,17920:16384;17920:1024,89,90,-1,-1,near
48,34362,5310,pair,2,2,17920:16384;17920:2048,89,90,-1,-1,near
48,34362,5312,pair,2,2,17920:2048;16896:1024,89,90,-1,-1,near
48,34362,5329,beam,3,3,16896:1024;17152:1024;17920:16384,89,90,-1,-1,near
48,34362,5330,beam,3,3,16896:1024;17152:1024;17920:2048,89,90,-1,-1,near
48,34362,5336,beam,3,3,16896:1024;17408:1024;17920:2048,89,90,-1,-1,near
48,34362,5340,beam,3,3,16896:1024;17664:1024;17920:1024,89,90,-1,-1,near
48,34362,5346,beam,3,3,16896:1024;17920:1024;17664:1024,89,90,-1,-1,near
48,34362,5348,beam,3,3,16896:1024;17920:1024;17920:2048,89,90,-1,-1,near
48,34362,5353,beam,4,4,16896:1024;17152:1024;17408:1024;17920:2048,89,90,-1,-1,near
48,34362,5356,beam,4,4,16896:1024;17152:1024;17664:1024;17920:1024,89,90,-1,-1,near
48,34362,5361,beam,4,4,16896:1024;17152:1024;17920:1024;17664:1024,89,90,-1,-1,near
48,34362,5363,beam,4,4,16896:1024;17152:1024;17920:1024;17920:2048,89,90,-1,-1,near
48,34362,5375,beam,5,5,16896:1024;17152:1024;17408:1024;17920:1024;17920:16384,89,90,-1,-1,near
48,34362,5376,beam,5,5,16896:1024;17152:1024;17408:1024;17920:1024;17920:2048,89,90,-1,-1,near
48,34362,5377,beam,5,5,16896:1024;17152:1024;17408:1024;17920:1024;17920:256,89,90,-1,-1,near
48,34362,5379,beam,5,5,16896:1024;17152:1024;17408:1024;17920:16384;17920:1024,89,90,-1,-1,near
48,34362,5383,beam,5,5,16896:1024;17152:1024;17408:1024;17920:256;17920:1024,89,90,-1,-1,near
48,34362,5389,beam,6,6,16896:1024;17152:1024;17408:1024;17664:1024;17920:16384;17920:1024,89,90,-1,-1,near
48,34362,5398,beam,7,7,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:16384;17920:2048,89,90,-1,-1,near
48,34362,5400,beam,7,7,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:2048;17920:16384,89,90,-1,-1,near
48,34362,5404,beam,7,7,16896:1024;17152:1024;17408:1024;17664:1024;17920:16384;17920:2048;17920:1024,89,90,-1,-1,near
48,34362,5406,beam,8,8,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:16384;17920:256;17920:2048,89,90,-1,-1,near
48,34362,5407,beam,8,8,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:2048;17920:256;17920:16384,89,90,-1,-1,near
48,34362,5408,beam,8,8,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:256;17920:16384;17920:2048,89,90,-1,-1,near
48,34362,5409,beam,8,8,16896:1024;17152:1024;17408:1024;17664:1024;17920:1024;17920:256;17920:2048;17920:16384,89,90,-1,-1,near
51,35781,5774,length,1,1,11008:1024,34,35,-1,-1,near
51,35781,5775,length,1,1,11008:2048,34,35,-1,-1,near
51,35781,5776,length,1,1,11008:8192,34,35,-1,-1,near
51,35781,5777,length,1,1,11008:16384,34,35,-1,-1,near
51,35781,5781,length,1,1,19200:2048,34,35,-1,-1,near
51,35781,5783,length,1,1,19200:16384,34,35,-1,-1,near
51,35781,5818,pair,2,2,10240:256;11008:256,34,35,-1,-1,near
51,35781,5822,pair,2,2,10240:512;10496:512,34,35,-1,-1,near
51,35781,5823,pair,2,2,10240:512;10752:256,34,35,-1,-1,near
51,35781,5826,pair,2,2,10496:256;11008:512,34,35,-1,-1,near
51,35781,5829,pair,2,2,10496:256;10496:512,34,35,-1,-1,near
51,35781,5831,pair,2,2,10496:256;10752:512,34,35,-1,-1,near
51,35781,5832,pair,2,2,10496:256;11008:256,34,35,-1,-1,near
51,35781,5833,pair,2,2,10496:512;11008:512,34,35,-1,-1,near
51,35781,5836,pair,2,2,10496:512;10496:256,34,35,-1,-1,near
51,35781,5838,pair,2,2,10496:512;10752:512,34,35,-1,-1,near
51,35781,5849,pair,2,2,10752:512;10240:512,34,35,-1,-1,near
51,35781,5850,pair,2,2,10752:512;10496:256,34,35,-1,-1,near
51,35781,5855,pair,2,2,11008:256;10240:256,34,35,-1,-1,near
51,35781,5857,pair,2,2,11008:256;10496:256,34,35,-1,-1,near
51,35781,5858,pair,2,2,11008:256;10496:512,34,35,-1,-1,near
51,35781,5861,beam,3,3,10240:256;10240:512;11008:512,34,35,-1,-1,near
51,35781,5869,beam,3,3,10240:256;10496:256;10496:512,34,35,-1,-1,near
51,35781,5870,beam,3,3,10240:256;10496:256;10752:256,34,35,-1,-1,near
51,35781,5875,beam,3,3,10240:256;10496:512;10496:256,34,35,-1,-1,near
51,35781,5883,beam,3,3,10240:256;10752:256;10752:512,34,35,-1,-1,near
51,35781,5890,beam,4,4,10240:256;10240:512;10496:512;11008:512,34,35,-1,-1,near
51,35781,5892,beam,4,4,10240:256;10240:512;10496:512;10752:256,34,35,-1,-1,near
51,35781,5895,beam,4,4,10240:256;10240:512;10752:256;11008:512,34,35,-1,-1,near
51,35781,5897,beam,4,4,10240:256;10240:512;10752:256;10496:512,34,35,-1,-1,near
51,35781,5898,beam,4,4,10240:256;10240:512;10752:256;10752:512,34,35,-1,-1,near
51,35781,5900,beam,4,4,10240:256;10240:512;10752:512;11008:512,34,35,-1,-1,near
51,35781,5905,beam,5,5,10240:256;10240:512;10496:256;10496:512;11008:512,34,35,-1,-1,near
51,35781,5907,beam,5,5,10240:256;10240:512;10496:256;10496:512;10752:512,34,35,-1,-1,near
51,35781,5908,beam,5,5,10240:256;10240:512;10496:256;10496:512;11008:256,34,35,-1,-1,near
51,35781,5913,beam,5,5,10240:256;10240:512;10496:256;10752:512;11008:512,34,35,-1,-1,near
51,35781,5914,beam,5,5,10240:256;10240:512;10496:256;10752:512;10496:512,34,35,-1,-1,near
51,35781,5915,beam,5,5,10240:256;10240:512;10496:256;10752:512;10752:256,34,35,-1,-1,near
51,35781,5918,beam,5,5,10240:256;10240:512;10496:256;11008:256;10496:512,34,35,-1,-1,near
51,35781,5923,beam,6,6,10240:256;10240:512;10496:256;10496:512;10752:256;11008:256,34,35,-1,-1,near
51,35781,5926,beam,6,6,10240:256;10240:512;10496:256;10752:256;10496:512;11008:256,34,35,-1,-1,near
51,35781,5927,beam,6,6,10240:256;10240:512;10496:256;10752:256;10752:512;11008:512,34,35,-1,-1,near
51,35781,5929,beam,6,6,10240:256;10240:512;10496:256;10752:256;10752:512;11008:256,34,35,-1,-1,near
51,35781,5930,beam,6,6,10240:256;10240:512;10496:256;10752:256;11008:256;11008:512,34,35,-1,-1,near
51,35781,5931,beam,6,6,10240:256;10240:512;10496:256;10752:256;11008:256;10496:512,34,35,-1,-1,near
51,35781,5933,beam,7,7,10240:256;10240:512;10496:256;10496:512;10752:256;10752:512;11008:512,34,35,-1,-1,near
51,35781,5936,beam,7,7,10240:256;10240:512;10496:256;10496:512;10752:256;11008:512;11008:256,34,35,-1,-1,near
51,35781,5937,beam,7,7,10240:256;10240:512;10496:256;10752:256;10496:512;10752:512;11008:512,34,35,-1,-1,near
51,35781,5940,beam,7,7,10240:256;10240:512;10496:256;10752:256;10496:512;11008:512;11008:256,34,35,-1,-1,near
52,36188,5953,length,1,1,11520:16384,14,15,-1,-1,near
52,36188,5959,length,1,1,19712:16384,14,15,-1,-1,near
52,36188,5981,pair,2,2,10496:1024;10496:2048,14,15,-1,-1,near
52,36188,5983,pair,2,2,10496:1024;10752:2048,14,15,-1,-1,near
52,36188,5985,pair,2,2,10496:1024;11008:2048,14,15,-1,-1,near
52,36188,5988,pair,2,2,10496:2048;10496:1024,14,15,-1,-1,near
52,36188,6002,pair,2,2,10752:2048;10496:1024,14,15,-1,-1,near
52,36188,6037,beam,3,3,10496:1024;10752:1024;10496:2048,14,15,-1,-1,near
52,36188,6043,beam,3,3,10496:1024;11008:1024;10496:2048,14,15,-1,-1,near
52,36188,6045,beam,3,3,10496:1024;11008:1024;10752:2048,14,15,-1,-1,near
52,36188,6061,beam,4,4,10496:1024;10752:1024;10752:2048;10496:2048,14,15,-1,-1,near
52,36188,6063,beam,4,4,10496:1024;10752:1024;10752:2048;11008:2048,14,15,-1,-1,near
52,36188,6068,beam,4,4,10496:1024;10752:1024;11008:1024;11008:2048,14,15,-1,-1,near
52,36188,6071,beam,4,4,10496:1024;10752:1024;11008:2048;10496:2048,14,15,-1,-1,near
52,36188,6075,beam,4,4,10496:1024;10752:1024;11008:2048;11264:2048,14,15,-1,-1,near
52,36188,6081,beam,5,5,10496:1024;10752:1024;10752:2048;11008:1024;10496:2048,14,15,-1,-1,near
52,36188,6082,beam,5,5,10496:1024;10752:1024;10752:2048;11008:1024;11008:2048,14,15,-1,-1,near
52,36188,6085,beam,5,5,10496:1024;10752:1024;10752:2048;11264:1024;10496:2048,14,15,-1,-1,near
52,36188,6089,beam,5,5,10496:1024;10752:1024;10752:2048;11264:2048;10496:2048,14,15,-1,-1,near
52,36188,6093,beam,5,5,10496:1024;10752:1024;11008:1024;10496:2048;10752:2048,14,15,-1,-1,near
52,36188,6100,beam,6,6,10496:1024;10752:1024;10752:2048;11008:1024;11264:2048;10496:2048,14,15,-1,-1,near
52,36188,6119,beam,8,8,10496:1024;10752:1024;10752:2048;11008:1024;11264:1024;11008:2048;10496:2048;11264:2048,14,15,-1,-1,near
53,36530,6128,length,1,1,11776:8192,24,25,-1,-1,near
53,36530,6135,length,1,1,19968:16384,24,25,-1,-1,near
53,36530,6149,local,1,1,10752:16384,24,25,-1,-1,near
53,36530,6155,local,1,1,12544:16384,24,25,-1,-1,near
53,36530,6156,local,1,1,12800:16384,24,25,-1,-1,near
53,36530,6160,pair,2,2,10752:1024;11264:16384,24,25,-1,-1,near
53,36530,6165,pair,2,2,11008:1024;11008:16384,24,25,-1,-1,near
53,36530,6172,pair,2,2,11008:16384;11008:1024,24,25,-1,-1,near
53,36530,6213,beam,3,3,10752:1024;11008:1024;11008:16384,24,25,-1,-1,near
53,36530,6226,beam,3,3,10752:1024;11264:1024;11008:16384,24,25,-1,-1,near
53,36530,6242,beam,4,4,10752:1024;11008:1024;11264:16384;11008:16384,24,25,-1,-1,near
53,36530,6254,beam,4,4,10752:1024;11008:1024;11520:16384;11264:16384,24,25,-1,-1,near
53,36530,6275,beam,6,6,10752:1024;11008:1024;11264:1024;11008:16384;11264:16384;11776:1024,24,25,-1,-1,near
57,37949,6877,length,1,1,5120:32768,5,6,-1,-1,near
66,42862,8472,single,1,1,18176:4096,104,105,-1,-1,near
66,42862,8473,single,1,1,26368:4096,104,105,-1,-1,near
66,42862,8479,length,1,1,14848:8192,104,105,-1,-1,near
66,42862,8485,length,1,1,34560:8192,104,105,-1,-1,near
66,42862,8489,length,1,1,9984:8192,104,105,-1,-1,near
66,42862,8491,length,1,1,9984:32768,104,105,-1,-1,near
66,42862,8495,local,1,1,14592:1024,104,105,-1,-1,near
