recipient_group,rank,source_group,overlap_fraction,overlap_windows,distance,class_match,forced
190,9,40,0.000741,24,156162646,1,False
190,10,155,0.000740,24,35596035,0,False
190,11,36,0.000740,24,160357815,0,False
190,12,51,0.000737,24,144622560,0,False
190,13,58,0.000736,24,137287111,0,False
190,14,11,0.000735,24,186606199,0,False
190,15,47,0.000735,24,148822103,1,False
190,16,112,0.000734,24,80658659,0,False
190,17,74,0.000734,24,120498269,0,False
190,18,98,0.000734,24,95335178,1,False
190,19,97,0.000715,23,96387636,1,False
190,20,56,0.000708,23,139380222,0,False
190,21,22,0.000708,23,175058008,0,False
190,22,77,0.000706,23,117351161,1,False
190,23,152,0.000704,23,38740029,0,False
190,24,57,0.000704,23,138332636,1,False
190,25,26,0.000704,23,170857829,0,False
190,26,46,0.000703,23,149870621,1,False
190,27,126,0.000703,23,66001021,1,False
190,28,137,0.000703,23,54452750,0,False
190,29,6,0.000678,21,191854864,0,False
190,30,70,0.000677,22,124692103,1,False
190,31,96,0.000676,22,97434723,1,False
191,0,51,0.003193,104,145670954,1,False
191,1,53,0.002733,89,143571724,0,False
191,2,52,0.002517,82,144622546,0,False
191,3,54,0.002364,77,142522565,0,False
191,4,56,0.002309,75,140428616,1,False
191,5,59,0.002180,71,137283726,0,False
191,6,55,0.001842,60,141473369,0,False
191,7,60,0.001842,60,136231670,1,False
191,8,50,0.001781,58,146718785,0,False
191,9,49,0.001754,57,147767449,1,False
191,10,117,0.001543,50,76481421,1,False
191,11,36,0.001233,40,161406209,1,False
191,12,58,0.001197,39,138335505,1,False
191,13,74,0.001197,39,121546663,1,False
191,14,44,0.001171,38,153017415,1,False
191,15,40,0.001081,35,157211040,0,False
191,16,48,0.001074,35,148816068,1,False
191,17,77,0.001044,34,118399555,0,False
191,18,47,0.001044,34,149870497,0,False
191,19,78,0.001016,33,117349928,0,False
191,20,82,0.001013,33,113157972,0,False
191,21,64,0.000952,31,132034617,0,False
191,22,115,0.000934,30,78569604,0,False
191,23,43,0.000930,30,154069278,0,False
191,24,105,0.000928,30,89037531,0,False
191,25,70,0.000892,29,125740497,0,False
191,26,96,0.000891,29,98483117,0,False
191,27,46,0.000890,29,150919015,0,False
191,28,57,0.000890,29,139381030,0,False
191,29,93,0.000890,29,101625877,0,False
191,30,106,0.000890,29,87989470,0,False
191,31,108,0.000890,29,85889904,1,False
192,0,191,0.001074,35,0,1,False
192,1,51,0.001044,34,146719193,1,False
192,2,54,0.001011,33,143570804,0,False
192,3,60,0.000950,31,137279909,1,False
192,4,52,0.000950,31,145670785,0,False
192,5,59,0.000948,31,138331965,0,False
192,6,58,0.000889,29,139383744,1,False
192,7,56,0.000831,27,141476855,1,False
192,8,47,0.000827,27,150918736,0,False
192,9,74,0.000826,27,122594902,1,False
192,10,174,0.000803,26,17807122,0,False
192,11,95,0.000798,26,100578220,0,False
192,12,117,0.000772,25,77529660,1,False
192,13,70,0.000769,25,126788736,0,False
192,14,49,0.000769,25,148815688,1,False
192,15,53,0.000768,25,144619963,0,False
192,16,82,0.000766,25,114206211,0,False
192,17,148,0.000765,25,45030458,0,False
192,18,97,0.000747,24,98484269,0,False
192,19,96,0.000738,24,99531356,0,False
192,20,64,0.000737,24,133082856,0,False
192,21,177,0.000736,24,14672753,0,False
192,22,50,0.000736,24,147767024,0,False
192,23,26,0.000735,24,172954462,0,False
192,24,153,0.000734,24,39787219,0,False
192,25,46,0.000734,24,151967254,0,False
192,26,98,0.000734,24,97431811,0,False
192,27,188,0.000734,24,3146005,0,False
192,28,151,0.000708,23,41884865,0,False
192,29,27,0.000707,23,171911089,0,False
192,30,77,0.000706,23,119447794,0,False
192,31,24,0.000704,23,175051626,0,False
193,0,4,0.001270,40,197097864,1,False
193,1,47,0.001133,37,151966223,1,False
193,2,36,0.001078,35,163501935,0,False
193,3,177,0.001043,34,15720240,0,False
193,4,52,0.000950,31,146718272,1,False
193,5,192,0.000948,31,0,0,False
193,6,115,0.000903,29,80665330,0,False
193,7,70,0.000892,29,127836223,1,False
193,8,51,0.000890,29,147766680,0,False
193,9,58,0.000889,29,140431231,0,False
193,10,113,0.000863,28,82761385,0,False
193,11,64,0.000859,28,134130343,1,False
193,12,90,0.000859,28,106865817,1,False
193,13,50,0.000859,28,148814511,1,False
193,14,60,0.000858,28,138327396,0,False
193,15,116,0.000828,27,79616993,1,False
193,16,54,0.000828,27,144618291,1,False
193,17,174,0.000803,26,18854609,0,False
193,18,92,0.000800,26,104769325,1,False
193,19,77,0.000798,26,120495281,1,False
193,20,95,0.000798,26,101625707,1,False
193,21,48,0.000795,26,150911794,0,False
193,22,5,0.000777,22,196049539,1,False
193,23,40,0.000772,25,159306766,1,False
193,24,191,0.000767,25,1047487,0,False
193,25,93,0.000767,25,103721603,1,False
193,26,82,0.000766,25,115253698,1,False
193,27,74,0.000765,25,123642389,0,False
193,28,81,0.000765,25,116303074,1,False
193,29,98,0.000765,25,98479298,1,False
193,30,108,0.000765,25,87985630,0,False
193,31,99,0.000741,24,97430832,0,False
194,0,174,0.000926,30,19902959,0,False
194,1,70,0.000862,28,128884573,1,False
194,2,97,0.000840,27,100580106,1,False
194,3,58,0.000797,26,141479581,0,False
194,4,40,0.000772,25,160355116,1,False
194,5,36,0.000770,25,164550285,0,False
194,6,191,0.000767,25,2095837,0,False
194,7,91,0.000766,25,106866384,1,False
194,8,106,0.000766,25,91133546,1,False
194,9,59,0.000764,25,140427802,1,False
194,10,3,0.000746,24,199194175,0,False
194,11,43,0.000744,24,157213354,0,False
194,12,113,0.000740,24,83809735,0,False
194,13,90,0.000736,24,107914167,1,False
194,14,54,0.000736,24,145666641,1,False
194,15,47,0.000735,24,153014573,1,False
194,16,24,0.000735,24,177147463,0,False
194,17,10,0.000706,23,191846635,0,False
194,18,50,0.000705,23,149862861,1,False
194,19,107,0.000705,23,90086110,0,False
194,20,57,0.000704,23,142525106,1,False
194,21,7,0.000678,22,194997154,0,False
194,22,77,0.000676,22,121543631,1,False
194,23,80,0.000675,22,118400158,1,False
194,24,177,0.000675,22,16768590,0,False
194,25,94,0.000674,22,103722558,1,False
194,26,26,0.000674,22,175050299,0,False
194,27,46,0.000673,22,154063091,1,False
194,28,126,0.000673,22,70193491,1,False
194,29,188,0.000673,22,5241842,1,False
194,30,41,0.000653,21,159307370,1,False
194,31,99,0.000648,21,98479182,0,False
195,0,107,0.000858,28,91135086,0,False
195,1,161,0.000737,24,34555953,0,False
195,2,58,0.000736,24,142528557,0,False
195,3,47,0.000735,24,154063549,1,False
195,4,174,0.000710,23,20951935,0,False
195,5,36,0.000709,23,165599261,0,False
195,6,10,0.000706,23,192895611,0,False
195,7,74,0.000704,23,125739715,0,False
195,8,170,0.000704,23,25142737,0,False
195,9,185,0.000704,23,9439119,0,False
195,10,115,0.000685,22,82762656,0,False
195,11,41,0.000684,22,160356346,1,False
195,12,40,0.000679,22,161404092,1,False
195,13,8,0.000676,22,194991405,0,False
195,14,180,0.000676,22,14680285,1,False
195,15,95,0.000675,22,103723033,1,False
195,16,116,0.000675,22,81714319,1,False
195,17,46,0.000673,22,155112067,1,False
195,18,83,0.000673,22,116302065,1,False
195,19,70,0.000646,21,129933549,1,False
195,20,96,0.000645,21,102676169,1,False
195,21,90,0.000644,21,108963143,1,False
195,22,177,0.000644,21,17817566,0,False
195,23,50,0.000644,21,150911837,1,False
195,24,178,0.000643,21,16768339,1,False
195,25,63,0.000643,21,137276470,1,False
195,26,26,0.000643,21,176099275,0,False
195,27,18,0.000643,21,184495270,0,False
195,28,98,0.000643,21,100576624,1,False
195,29,169,0.000643,21,26194915,0,False
195,30,168,0.000622,20,27243993,1,False
195,31,155,0.000617,20,40837481,0,False
196,0,51,0.001046,34,150912134,0,False
196,1,191,0.000985,32,4192941,0,False
196,2,174,0.000895,29,22000063,0,False
196,3,115,0.000872,28,83810784,0,False
196,4,193,0.000862,28,2097104,1,False
196,5,24,0.000831,27,179244567,0,False
196,6,77,0.000831,27,123640735,1,False
196,7,98,0.000831,27,101624752,1,False
196,8,153,0.000831,27,43980160,0,False
196,9,107,0.000800,26,92183214,0,False
196,10,179,0.000789,25,16776763,0,False
196,11,99,0.000772,25,100576286,0,False
196,12,11,0.000769,25,192895773,0,False
196,13,45,0.000769,25,157209986,0,False
196,14,64,0.000769,25,137275797,1,False
196,15,93,0.000769,25,106867057,1,False
196,16,157,0.000769,25,39794436,0,False
196,17,180,0.000769,25,15728413,1,False
196,18,97,0.000747,24,102677210,1,False
196,19,70,0.000739,24,130981677,1,False
196,20,20,0.000739,24,183447002,0,False
196,21,52,0.000739,24,149863726,1,False
196,22,54,0.000739,24,147763745,1,False
196,23,82,0.000739,24,118399152,1,False
196,24,149,0.000739,24,48172750,0,False
196,25,185,0.000739,24,10487247,0,False
196,26,195,0.000739,24,0,1,False
196,27,4,0.000730,23,200243318,1,False
196,28,156,0.000713,23,40840800,0,False
196,29,40,0.000710,23,162452220,1,False
196,30,117,0.000710,23,81722601,0,False
196,31,113,0.000709,23,85906839,0,False
197,0,115,0.000934,30,84852146,0,False
197,1,97,0.000902,29,103718572,1,False
197,2,50,0.000889,29,153001327,1,False
197,3,98,0.000886,29,102666114,1,False
197,4,196,0.000831,27,0,1,False
197,5,107,0.000828,27,93224576,0,False
197,6,181,0.000827,27,15721341,0,False
197,7,11,0.000827,27,193937135,0,False
197,8,46,0.000825,27,157201557,1,False
197,9,188,0.000825,27,8380308,1,False
197,10,179,0.000820,26,17818125,0,False
197,11,174,0.000803,26,23041425,0,False
197,12,70,0.000800,26,132023039,1,False
197,13,111,0.000800,26,89037738,0,False
197,14,77,0.000798,26,124682097,1,False
197,15,165,0.000795,26,32454331,0,False
197,16,117,0.000772,25,82763963,0,False
197,17,161,0.000768,25,36645443,0,False
197,18,25,0.000768,25,179238430,1,False
197,19,10,0.000767,25,194985101,0,False
197,20,95,0.000767,25,105812523,1,False
197,21,94,0.000766,25,106861024,1,False
197,22,47,0.000766,25,156153039,1,False
197,23,156,0.000744,24,41882162,0,False
197,24,6,0.000742,23,199185800,0,False
197,25,5,0.000742,21,200236355,1,False
197,26,40,0.000741,24,163493582,1,False
197,27,116,0.000736,24,83803809,1,False
197,28,177,0.000736,24,19907056,0,False
197,29,60,0.000735,24,142514212,0,False
197,30,106,0.000735,24,94272012,1,False
197,31,24,0.000735,24,180285929,0,False
198,0,6,0.001001,31,200235522,0,False
198,1,93,0.000982,32,108958141,1,False
198,2,47,0.000980,32,157202761,1,False
198,3,89,0.000980,32,113149871,1,False
198,4,112,0.000979,32,89039317,0,False
198,5,116,0.000951,31,84853531,1,False
198,6,113,0.000925,30,87997923,0,False
198,7,99,0.000895,29,102667370,0,False
198,8,10,0.000890,29,196034823,0,False
198,9,115,0.000872,28,85901868,0,False
198,10,77,0.000860,28,125731819,1,False
198,11,182,0.000859,28,15725177,1,False
198,12,64,0.000859,28,139366881,1,False
198,13,58,0.000859,28,145667769,0,False
198,14,98,0.000857,28,103715836,1,False
198,15,40,0.000834,27,164543304,1,False
198,16,92,0.000831,27,110005863,1,False
198,17,66,0.000831,27,137268956,1,False
198,18,96,0.000830,27,105815381,1,False
198,19,51,0.000829,27,153003218,0,False
198,20,95,0.000828,27,106862245,1,False
198,21,90,0.000828,27,112102355,1,False
198,22,57,0.000827,27,146713294,1,False
198,23,142,0.000826,27,57592827,0,False
198,24,4,0.000825,26,202334402,1,False
198,25,179,0.000820,26,18867847,0,False
198,26,174,0.000803,26,24091147,0,False
198,27,36,0.000801,26,168738473,0,False
198,28,177,0.000797,26,20956778,0,False
198,29,54,0.000797,26,149854829,1,False
198,30,181,0.000797,26,16771063,0,False
198,31,63,0.000796,26,140415682,1,False
199,0,115,0.001059,34,86949777,0,False
199,1,97,0.001027,33,105816203,1,False
199,2,70,0.001016,33,134120670,1,False
199,3,57,0.001011,33,147761203,1,False
199,4,155,0.000956,31,45024602,0,False
199,5,54,0.000950,31,150902738,1,False
199,6,52,0.000950,31,153002719,1,False
199,7,47,0.000950,31,158250670,1,False
199,8,77,0.000921,30,126779728,1,False
199,9,198,0.000919,30,0,1,False
199,10,92,0.000893,29,111053772,1,False
199,11,93,0.000890,29,110006050,1,False
199,12,116,0.000889,29,85901440,1,False
199,13,90,0.000889,29,113150264,1,False
199,14,91,0.000889,29,112102481,1,False
199,15,61,0.000888,29,143561847,1,False
199,16,114,0.000888,29,87997622,0,False
199,17,79,0.000876,28,124681266,0,False
199,18,43,0.000868,28,162449451,0,False
199,19,174,0.000865,28,25139056,0,False
199,20,96,0.000860,28,106863290,1,False
199,21,191,0.000860,28,7331934,0,False
199,22,182,0.000859,28,16773086,1,False
199,23,163,0.000859,28,36650140,0,False
199,24,107,0.000858,28,95322207,0,False
199,25,63,0.000858,28,141463591,1,False
199,26,74,0.000858,28,129926836,0,False
199,27,56,0.000831,27,148808789,0,False
199,28,25,0.000829,27,181336061,1,False
199,29,64,0.000829,27,140414790,1,False
199,30,60,0.000827,27,144611843,0,False
199,31,69,0.000827,27,135163776,0,False
200,0,97,0.001462,47,106866143,1,False
200,1,115,0.001121,36,87999717,0,False
200,2,70,0.001108,36,135170610,1,False
200,3,99,0.001080,35,104765219,0,False
200,4,64,0.001074,35,141464730,1,False
200,5,47,0.001073,35,159300610,1,False
200,6,96,0.001014,33,107913230,1,False
200,7,77,0.001013,33,127829668,1,False
200,8,95,0.001012,33,108960094,1,False
200,9,63,0.001011,33,142513531,1,False
200,10,69,0.001011,33,136213716,0,False
200,11,197,0.001011,33,2097849,1,False
200,12,5,0.000989,28,203383926,1,False
200,13,93,0.000982,32,111055990,1,False
200,14,10,0.000982,32,198132672,0,False
200,15,26,0.000981,32,181336336,0,False
200,16,98,0.000981,32,105813685,1,False
200,17,174,0.000957,31,26188996,0,False
200,18,101,0.000954,31,102669500,0,False
200,19,111,0.000954,31,92185309,0,False
200,20,4,0.000952,30,204432251,1,False
200,21,116,0.000951,31,86951380,1,False
200,22,57,0.000950,31,148811143,1,False
200,23,81,0.000950,31,123637461,1,False
200,24,112,0.000950,31,91137166,0,False
200,25,198,0.000950,31,1049940,1,False
200,26,196,0.000923,30,3147571,1,False
200,27,177,0.000920,30,23054627,0,False
200,28,50,0.000920,30,156148898,1,False
200,29,82,0.000920,30,122588085,1,False
200,30,29,0.000919,30,178190843,1,False
200,31,61,0.000919,30,144611787,1,False
201,0,47,0.001164,38,160347896,0,False
201,1,95,0.001135,37,110007380,0,False
201,2,112,0.001132,37,92184452,0,False
201,3,200,0.001103,36,0,0,False
201,4,70,0.001077,35,136217896,0,False
201,5,63,0.001072,35,143560817,0,False
201,6,97,0.001058,34,107913429,0,False
201,7,174,0.001050,34,27236282,1,False
201,8,198,0.001040,34,2097226,0,False
201,9,51,0.001013,33,156148353,0,False
201,10,116,0.001012,33,87998666,0,False
201,11,171,0.000985,32,30379760,1,False
201,12,59,0.000979,32,147761125,0,False
201,13,188,0.000978,32,12575165,0,False
201,14,36,0.000955,31,171883608,0,False
201,15,78,0.000954,31,127827327,0,False
201,16,196,0.000954,31,4194857,0,False
201,17,25,0.000952,31,183433287,0,False
201,18,77,0.000952,31,128876954,0,False
201,19,64,0.000951,31,142512016,0,False
201,20,58,0.000951,31,148812904,0,False
201,21,26,0.000949,31,182383622,1,False
201,22,169,0.000948,31,32479262,1,False
201,23,41,0.000933,30,166640693,0,False
201,24,105,0.000928,30,99514930,0,False
201,25,49,0.000923,30,158244848,0,False
201,26,10,0.000921,30,199179958,1,False
201,27,90,0.000920,30,115247490,0,False
201,28,91,0.000919,30,114199707,0,False
201,29,181,0.000919,30,19916198,0,False
201,30,67,0.000918,30,139363922,0,False
201,31,61,0.000917,30,145659073,0,False
202,0,97,0.001089,35,108964741,1,False
202,1,47,0.001042,34,161399208,1,False
202,2,70,0.000985,32,137269208,1,False
202,3,116,0.000981,32,89049978,1,False
202,4,41,0.000933,30,167692005,1,False
202,5,95,0.000920,30,111058692,1,False
202,6,58,0.000920,30,149864216,0,False
202,7,50,0.000920,30,158247496,1,False
202,8,99,0.000895,29,106863817,0,False
202,9,200,0.000889,29,1051312,1,False
202,10,46,0.000887,29,162447726,1,False
202,11,81,0.000887,29,125736059,1,False
202,12,155,0.000864,28,48173140,0,False
202,13,180,0.000860,28,22015944,1,False
202,14,106,0.000858,28,99518181,1,False
202,15,113,0.000833,27,92194370,0,False
202,16,101,0.000831,27,104768098,0,False
202,17,111,0.000831,27,94283907,0,False
202,18,96,0.000830,27,110011828,1,False
202,19,64,0.000829,27,143563328,1,False
202,20,10,0.000829,27,200231270,0,False
202,21,52,0.000827,27,156151257,1,False
202,22,63,0.000827,27,144612129,1,False
202,23,188,0.000826,27,13626477,1,False
202,24,198,0.000826,27,3148538,1,False
202,25,6,0.000807,25,204431969,0,False
202,26,118,0.000806,26,86962731,0,False
202,27,92,0.000800,26,114202310,1,False
202,28,30,0.000799,26,179243295,0,False
202,29,143,0.000798,26,60744373,0,False
202,30,182,0.000798,26,19921624,1,False
202,31,93,0.000798,26,113154588,1,False
203,0,72,0.000979,32,136223668,1,False
203,1,201,0.000979,32,1049489,0,False
203,2,92,0.000923,30,115251799,1,False
203,3,202,0.000918,30,0,1,False
203,4,115,0.000872,28,91147804,0,False
203,5,74,0.000856,28,134124863,0,False
203,6,97,0.000840,27,110014230,1,False
203,7,36,0.000832,27,173984409,0,False
203,8,101,0.000831,27,105817587,0,False
203,9,50,0.000828,27,159296985,1,False
203,10,107,0.000828,27,99520234,0,False
203,11,112,0.000826,27,94285253,0,False
203,12,90,0.000797,26,117348291,1,False
203,13,177,0.000797,26,26202714,0,False
203,14,200,0.000797,26,2100801,1,False
203,15,102,0.000795,26,104769700,0,False
203,16,6,0.000775,24,205481458,0,False
203,17,113,0.000771,25,93243859,0,False
203,18,70,0.000769,25,138318697,1,False
203,19,64,0.000767,25,144612817,1,False
203,20,71,0.000767,25,137272952,1,False
203,21,199,0.000766,25,3148087,1,False
203,22,46,0.000765,25,163497215,1,False
203,23,98,0.000765,25,108961772,1,False
203,24,108,0.000765,25,98468104,0,False
203,25,40,0.000741,24,169789240,1,False
203,26,77,0.000737,24,130977755,1,False
203,27,80,0.000736,24,127834282,1,False
203,28,95,0.000736,24,112108181,1,False
203,29,116,0.000736,24,90099467,1,False
203,30,54,0.000736,24,155100765,1,False
203,31,89,0.000735,24,118395807,1,False
204,0,155,0.001049,34,50270523,0,False
204,1,95,0.000890,29,113156075,0,False
204,2,116,0.000889,29,91147361,0,False
204,3,200,0.000889,29,3148695,0,False
204,4,203,0.000888,29,0,0,False
204,5,115,0.000872,28,92195698,0,False
204,6,6,0.000871,27,206529352,0,False
204,7,168,0.000871,28,36677035,0,False
204,8,97,0.000871,28,111062124,0,False
204,9,150,0.000860,28,55511266,0,False
204,10,93,0.000859,28,115251971,0,False
204,11,107,0.000828,27,100568128,1,False
204,12,47,0.000827,27,163496591,0,False
204,13,48,0.000826,27,162442162,1,False
204,14,61,0.000826,27,148807768,0,False
204,15,114,0.000826,27,93243543,1,False
204,16,136,0.000826,27,70187082,0,False
204,17,174,0.000803,26,30384977,0,False
204,18,99,0.000802,26,108961200,1,False
204,19,36,0.000801,26,175032303,1,False
204,20,171,0.000800,26,33528455,0,False
204,21,180,0.000799,26,24113327,0,False
204,22,163,0.000798,26,41896061,0,False
204,23,57,0.000796,26,153007124,0,False
204,24,110,0.000796,26,97425544,1,False
204,25,112,0.000796,26,95333147,1,False
204,26,148,0.000796,26,57608313,0,False
204,27,202,0.000796,26,1047894,0,False
204,28,166,0.000773,25,38760411,0,False
204,29,70,0.000769,25,139366591,0,False
204,30,96,0.000768,25,112109211,0,False
204,31,64,0.000767,25,145660711,0,False
205,0,110,0.001102,36,98473839,0,False
205,1,201,0.001039,34,3145678,0,False
205,2,46,0.000978,32,165593404,1,False
205,3,98,0.000977,32,111057961,1,False
205,4,99,0.000957,31,110009495,0,False
205,5,116,0.000951,31,92195656,1,False
